# w_1 w_2 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
3.009082540401056827e-01 6.990917459598943173e-01 -3.095459043054211157e-01 3.502029410341700455e+00 1.964444394931789573e+00 1.418323020108078980e+00 -4.554119503416067346e+03 0.000000000000000000e+00
3.060237942408332579e-01 6.939762057591668531e-01 -1.968243852613088540e-01 3.563235302489625056e+00 1.953471157649827816e+00 1.413465683072220980e+00 -4.554117848861376842e+03 0.000000000000000000e+00
6.700135234274742224e-01 3.299864765725257776e-01 3.583434683381507391e+00 -1.969728654604467610e-01 1.366807036620453886e+00 2.023968489555933115e+00 -4.554117573273455491e+03 0.000000000000000000e+00
3.156424855044232536e-01 6.843575144955768019e-01 -1.643569586271527716e-01 3.521839532922756089e+00 1.985449882743187455e+00 1.380361747274758910e+00 -4.554114249525740888e+03 0.000000000000000000e+00
3.412189159495720991e-01 6.587810840504279009e-01 -9.742423565322791412e-02 3.579977463544155913e+00 2.052993461412100373e+00 1.369112185806507176e+00 -4.554114150979839906e+03 0.000000000000000000e+00
6.839746880755769309e-01 3.160253119244229580e-01 3.546925230599185408e+00 -1.692748289768862824e-01 1.400157826631049485e+00 1.918171397027721437e+00 -4.554113460226313691e+03 0.000000000000000000e+00
6.782904028173006861e-01 3.217095971826992029e-01 3.588882779977360382e+00 -1.420672957061813180e-01 1.402050405592808469e+00 2.028971721660437044e+00 -4.554112577273686838e+03 0.000000000000000000e+00
7.005932376344172763e-01 2.994067623655827792e-01 3.540618868208156300e+00 -2.302561789985029528e-01 1.396180750595001907e+00 1.940930929360568546e+00 -4.554112378618574439e+03 0.000000000000000000e+00
2.987152290715415215e-01 7.012847709284585340e-01 -3.485688812411169568e-01 3.507914142877296637e+00 1.906615851825441021e+00 1.457131078713888250e+00 -4.554111197769627324e+03 0.000000000000000000e+00
6.838966083103790172e-01 3.161033916896210383e-01 3.579321165210292310e+00 -1.718758886540245612e-01 1.413590765323693432e+00 2.000100793002915545e+00 -4.554110307898126848e+03 0.000000000000000000e+00
6.891201240616098289e-01 3.108798759383902266e-01 3.519292093035227165e+00 -1.955145973076463373e-01 1.399402986826105977e+00 1.914113527258353153e+00 -4.554109896381037288e+03 0.000000000000000000e+00
6.725656885778885652e-01 3.274343114221114903e-01 3.546600862913571905e+00 -1.870068365376297836e-01 1.402638770980274119e+00 2.086940307661202088e+00 -4.554108459518418385e+03 0.000000000000000000e+00
7.009094313911994334e-01 2.990905686088005666e-01 3.504207645492418699e+00 -2.538914367033175412e-01 1.409546377976788278e+00 1.945808873465434852e+00 -4.554108058874544440e+03 0.000000000000000000e+00
3.057175719890877774e-01 6.942824280109122226e-01 -2.593990141233722402e-01 3.516666379680319920e+00 2.021329893640775754e+00 1.420814190902937924e+00 -4.554107799708504899e+03 0.000000000000000000e+00
6.961348595828797947e-01 3.038651404171202608e-01 3.510479443423629942e+00 -3.253538641042119095e-01 1.398635620036969396e+00 1.891667641597941429e+00 -4.554107640145084588e+03 0.000000000000000000e+00
6.865935467713977225e-01 3.134064532286023330e-01 3.514149898049405252e+00 -1.997800676490331662e-01 1.395873611599823372e+00 2.030964058148903906e+00 -4.554107191578300444e+03 0.000000000000000000e+00
3.097209350935286043e-01 6.902790649064715067e-01 -2.421921194934837374e-01 3.517377504928920207e+00 1.979662833891368656e+00 1.379669391745230955e+00 -4.554105285591660504e+03 0.000000000000000000e+00
6.767687490450352561e-01 3.232312509549647994e-01 3.543503607854204152e+00 -2.523143398942889193e-01 1.406973375595756082e+00 1.909888258387774540e+00 -4.554104992401474192e+03 0.000000000000000000e+00
3.245483838901759288e-01 6.754516161098240712e-01 -2.446673369925968511e-01 3.523807861376798911e+00 1.986611447541445141e+00 1.422362405924423312e+00 -4.554104977652009438e+03 0.000000000000000000e+00
3.341449446197573558e-01 6.658550553802426997e-01 -1.024331923198088801e-01 3.575839544126855341e+00 2.013374099597132094e+00 1.388626669147464243e+00 -4.554104731702485878e+03 0.000000000000000000e+00
3.026370220938478517e-01 6.973629779061520928e-01 -3.354112252434683916e-01 3.500320418853435811e+00 1.851339828546342936e+00 1.419149819364880161e+00 -4.554104534939750010e+03 0.000000000000000000e+00
6.712459715981904385e-01 3.287540284018096726e-01 3.556097541367372994e+00 -2.256880080255381782e-01 1.411430926251547868e+00 2.021319734545590663e+00 -4.554103962060607046e+03 0.000000000000000000e+00
3.032612646068347795e-01 6.967387353931652205e-01 -3.419372559747402840e-01 3.509112506421935951e+00 1.840058397335691209e+00 1.431695425436675828e+00 -4.554103107400906083e+03 0.000000000000000000e+00
3.180332398565974272e-01 6.819667601434026283e-01 -2.411618397195377517e-01 3.547239948852892955e+00 1.887840206038446267e+00 1.408761129862186046e+00 -4.554101846318473690e+03 0.000000000000000000e+00
6.789827542418914730e-01 3.210172457581086380e-01 3.551145292192338321e+00 -1.234716323853347897e-01 1.410567170509199331e+00 1.982808270007339724e+00 -4.554100623781089780e+03 0.000000000000000000e+00
6.719164794533023510e-01 3.280835205466975935e-01 3.559934077020611820e+00 -7.506273521000046689e-02 1.358929457266169427e+00 2.082921368119002192e+00 -4.554100179176964957e+03 0.000000000000000000e+00
3.278102465541655741e-01 6.721897534458344259e-01 -1.745195572290356434e-01 3.543517082108704308e+00 1.964796588495073770e+00 1.414675819561124648e+00 -4.554099533775076452e+03 0.000000000000000000e+00
3.169911841298662658e-01 6.830088158701337342e-01 -2.496261212901692561e-01 3.550786589993042419e+00 1.956328152459788416e+00 1.364733851529098763e+00 -4.554099041428345117e+03 0.000000000000000000e+00
7.019363427006375389e-01 2.980636572993625166e-01 3.534660753707882908e+00 -2.880811883995278433e-01 1.437277574689981297e+00 1.956708260673604372e+00 -4.554098958368440435e+03 0.000000000000000000e+00
6.748377177630079382e-01 3.251622822369920618e-01 3.520710823815660806e+00 -1.790835318890190708e-01 1.394328738338878271e+00 1.974256013348229644e+00 -4.554098798700910265e+03 0.000000000000000000e+00
6.791690125768400366e-01 3.208309874231599079e-01 3.530883071037029364e+00 -2.466425148975507908e-01 1.371853832991238864e+00 1.980579225373969354e+00 -4.554098374956000043e+03 0.000000000000000000e+00
6.778119254712622332e-01 3.221880745287378778e-01 3.567170264260423718e+00 -2.232858657076216558e-01 1.359822378975185098e+00 1.983239998303847340e+00 -4.554096903191803904e+03 0.000000000000000000e+00
6.853546282662412725e-01 3.146453717337586165e-01 3.566087569573054950e+00 -1.866707250889300951e-01 1.405856117742599443e+00 1.925135415037494191e+00 -4.554096882445968731e+03 0.000000000000000000e+00
6.766196804640538520e-01 3.233803195359461480e-01 3.548822267438069389e+00 -2.299283766869887335e-01 1.404613665980467774e+00 2.063727984154673400e+00 -4.554096815398255785e+03 0.000000000000000000e+00
6.741266553604750023e-01 3.258733446395250533e-01 3.538399860311111311e+00 -1.285683436258911461e-01 1.377647089090305865e+00 2.086675547549924570e+00 -4.554096649595385315e+03 0.000000000000000000e+00
6.758026397824126175e-01 3.241973602175874936e-01 3.577384849161902469e+00 -1.673803541531637684e-01 1.374625014624938579e+00 2.099722249847987943e+00 -4.554096313012411883e+03 0.000000000000000000e+00
3.104901775096514660e-01 6.895098224903486450e-01 -1.972780187368193827e-01 3.518746630632342054e+00 2.041124050763765574e+00 1.404591993212054302e+00 -4.554096260665098271e+03 0.000000000000000000e+00
3.157829828941910444e-01 6.842170171058090666e-01 -1.453646697432669221e-01 3.570381423483680372e+00 2.051496281010081635e+00 1.413009518236205908e+00 -4.554095869582783962e+03 0.000000000000000000e+00
3.241765862812857613e-01 6.758234137187143498e-01 -2.379531284724495377e-01 3.535617319490369059e+00 2.018785730347327334e+00 1.424801520334248561e+00 -4.554095799136955975e+03 0.000000000000000000e+00
3.022495232872244864e-01 6.977504767127755692e-01 -3.233674924603776590e-01 3.528222832844759793e+00 1.847185094021082330e+00 1.425775095172532092e+00 -4.554095277406059722e+03 0.000000000000000000e+00
3.195263898093971267e-01 6.804736101906029289e-01 -2.096254118670563549e-01 3.566360237631601926e+00 2.075875296302805761e+00 1.398526502859849696e+00 -4.554094958150504681e+03 0.000000000000000000e+00
6.892689467564879768e-01 3.107310532435119677e-01 3.554601198728227551e+00 -1.429159000836505433e-01 1.374619666532157058e+00 2.013980916060839732e+00 -4.554093231913075215e+03 0.000000000000000000e+00
6.890323557166336821e-01 3.109676442833663734e-01 3.539798381092698065e+00 -3.304784060893105613e-01 1.425479456290061897e+00 1.909671921271161255e+00 -4.554092049555561061e+03 0.000000000000000000e+00
6.684667588938423277e-01 3.315332411061576168e-01 3.578411840197528004e+00 -1.502747605253745011e-01 1.349605862598093342e+00 2.073050989629668717e+00 -4.554090906018391252e+03 0.000000000000000000e+00
3.230940693386595841e-01 6.769059306613405269e-01 -2.545369632485551814e-01 3.515294400456079327e+00 1.973509554629336415e+00 1.411233207109303223e+00 -4.554089547772278820e+03 0.000000000000000000e+00
7.045629051722726022e-01 2.954370948277273978e-01 3.493615680218863595e+00 -3.342800190935455440e-01 1.437362497414754525e+00 1.917548641535177234e+00 -4.554089014252003835e+03 0.000000000000000000e+00
6.855746823674562229e-01 3.144253176325437216e-01 3.519394722249215679e+00 -1.655629966035387923e-01 1.398763744381319896e+00 1.956618776699926787e+00 -4.554088916643337143e+03 0.000000000000000000e+00
3.001949976131511599e-01 6.998050023868487290e-01 -2.570475647463430491e-01 3.539934557869847787e+00 1.964189974401923111e+00 1.438210758129673472e+00 -4.554087203997917641e+03 0.000000000000000000e+00
6.803757580946041550e-01 3.196242419053959005e-01 3.568410251542363465e+00 -2.369502671253101711e-01 1.422865732120644156e+00 1.980775451378030905e+00 -4.554086004303380832e+03 0.000000000000000000e+00
3.172223901074406882e-01 6.827776098925594228e-01 -2.516722386537894596e-01 3.521533733053095805e+00 2.037170814312954104e+00 1.411402323879940024e+00 -4.554085959578236725e+03 0.000000000000000000e+00
3.124646442092417487e-01 6.875353557907581958e-01 -3.278073716420283334e-01 3.508207392512996403e+00 1.940365272850882228e+00 1.420530254604174258e+00 -4.554085421273354768e+03 0.000000000000000000e+00
6.677978182489067160e-01 3.322021817510932840e-01 3.571008075630337508e+00 -1.041477789337796889e-01 1.391145424994358004e+00 2.005473246020374134e+00 -4.554084550830081753e+03 0.000000000000000000e+00
3.045723578266445464e-01 6.954276421733555091e-01 -2.539860753577484753e-01 3.496809144267944092e+00 1.912308882596159165e+00 1.409598618518399071e+00 -4.554084326668986250e+03 0.000000000000000000e+00
6.630079759931294392e-01 3.369920240068705608e-01 3.593824955079632844e+00 -9.853503946103489564e-02 1.367293081775641905e+00 2.038352078989351668e+00 -4.554084117396057081e+03 0.000000000000000000e+00
6.781330116535806418e-01 3.218669883464193027e-01 3.530509305796424968e+00 -2.755093600635404871e-01 1.386786159517183536e+00 1.964848120396042175e+00 -4.554083458939177945e+03 0.000000000000000000e+00
6.779642820255137314e-01 3.220357179744862686e-01 3.528038517714270572e+00 -1.780080910186229715e-01 1.420627149118435684e+00 1.953768608918743599e+00 -4.554083167952514486e+03 0.000000000000000000e+00
6.772821806230835406e-01 3.227178193769164594e-01 3.570437267135860182e+00 -1.499002015018901235e-01 1.369176342763809728e+00 2.105714711740700462e+00 -4.554082233709223146e+03 0.000000000000000000e+00
6.724941028394785247e-01 3.275058971605215863e-01 3.527771453551689973e+00 -1.572138803271681540e-01 1.401627031096557285e+00 1.992954438955083507e+00 -4.554082157449185615e+03 0.000000000000000000e+00
6.738906951377118260e-01 3.261093048622881185e-01 3.556776483136912859e+00 -6.983932255315328241e-02 1.373030507830700131e+00 2.077260292082911075e+00 -4.554081608119189696e+03 0.000000000000000000e+00
3.300850112627918831e-01 6.699149887372080059e-01 -1.022642850151975202e-01 3.545019073206598481e+00 2.055538106648349128e+00 1.400154736544911627e+00 -4.554081175099934626e+03 0.000000000000000000e+00
6.772547014373555552e-01 3.227452985626444448e-01 3.557289251728586343e+00 -2.056009498476990827e-01 1.358395845858938022e+00 2.038925334099543463e+00 -4.554079589607827984e+03 0.000000000000000000e+00
2.989936996077200981e-01 7.010063003922799574e-01 -3.229147008124785279e-01 3.530039552267504988e+00 1.878230595048082430e+00 1.407246019744340160e+00 -4.554078550442407504e+03 0.000000000000000000e+00
6.665282360072500856e-01 3.334717639927498589e-01 3.587548464111040225e+00 -1.093339840526348361e-01 1.389844327685459069e+00 2.105925045291511033e+00 -4.554078498610471797e+03 0.000000000000000000e+00
3.226191153720889826e-01 6.773808846279110174e-01 -1.774131116189065493e-01 3.520504088580482360e+00 1.991149679571466491e+00 1.381439838114445706e+00 -4.554078405622445644e+03 0.000000000000000000e+00
2.999231294658324942e-01 7.000768705341675613e-01 -3.537019605531751543e-01 3.521671929791773348e+00 1.858523066512237643e+00 1.427129532438134119e+00 -4.554078262586775963e+03 0.000000000000000000e+00
6.677223548883066684e-01 3.322776451116932206e-01 3.584494224791367145e+00 -7.181746794268932532e-02 1.374319072479848414e+00 2.032880852426737217e+00 -4.554077366023140712e+03 0.000000000000000000e+00
6.697881918017235536e-01 3.302118081982765574e-01 3.586217278500529293e+00 -1.342782551985948758e-01 1.400655956045830930e+00 2.027984984592294815e+00 -4.554076977541297310e+03 0.000000000000000000e+00
7.068917216189070096e-01 2.931082783810929904e-01 3.504114333347822186e+00 -3.537162908680243634e-01 1.443364850413800138e+00 1.888136552386892708e+00 -4.554076662594608024e+03 0.000000000000000000e+00
3.311878817553731147e-01 6.688121182446268298e-01 -1.535061475826628441e-01 3.572995162613305187e+00 1.970328152560938406e+00 1.369884104948712267e+00 -4.554076312026552841e+03 0.000000000000000000e+00
3.203666180658422680e-01 6.796333819341577875e-01 -2.271692656721066850e-01 3.567034363818765375e+00 1.975044973972496454e+00 1.361802950466291406e+00 -4.554075617535347192e+03 0.000000000000000000e+00
3.104361749975156348e-01 6.895638250024843652e-01 -1.848864587406877646e-01 3.549158448213898698e+00 1.973828672140068186e+00 1.434648974009610223e+00 -4.554075546148420472e+03 0.000000000000000000e+00
2.949586722470454170e-01 7.050413277529546940e-01 -3.297278955648232368e-01 3.504667868502561845e+00 1.844875268465941520e+00 1.437881341729444706e+00 -4.554075368083141257e+03 0.000000000000000000e+00
3.158478270270062560e-01 6.841521729729936885e-01 -2.767453758194752256e-01 3.553685915647176063e+00 1.898978665640868257e+00 1.415961004750758923e+00 -4.554075263533512043e+03 0.000000000000000000e+00
3.204543974327390687e-01 6.795456025672610423e-01 -1.098133397255431909e-01 3.546137647190698683e+00 2.087160563807703539e+00 1.382111184531825909e+00 -4.554074219141866706e+03 0.000000000000000000e+00
6.970636370069657195e-01 3.029363629930342805e-01 3.538598103488212576e+00 -2.701214211950468957e-01 1.443149019554970103e+00 1.893484478627560197e+00 -4.554073841923712280e+03 0.000000000000000000e+00
3.227771346456616008e-01 6.772228653543383992e-01 -2.020118938634680172e-01 3.564178904497819822e+00 1.920852140641845951e+00 1.393312824773492942e+00 -4.554073506250747414e+03 0.000000000000000000e+00
3.005323587600318147e-01 6.994676412399682963e-01 -2.976522240862510271e-01 3.502663958795446675e+00 1.914050526495147508e+00 1.459561015234671855e+00 -4.554069075407096534e+03 0.000000000000000000e+00
3.133451685249184493e-01 6.866548314750815507e-01 -1.466329547386437948e-01 3.577981288257182424e+00 1.993753275886648524e+00 1.383293398779833261e+00 -4.554068761639609875e+03 0.000000000000000000e+00
3.403791407410400871e-01 6.596208592589599684e-01 -1.018115017386965748e-01 3.587691777264539361e+00 2.088445603015707697e+00 1.375097021469958491e+00 -4.554068716237838089e+03 0.000000000000000000e+00
3.362648588151307960e-01 6.637351411848693150e-01 -9.826900808784955199e-02 3.552811185339482591e+00 2.075842772108873024e+00 1.382604812581480935e+00 -4.554068343705964253e+03 0.000000000000000000e+00
3.111819247111896614e-01 6.888180752888103386e-01 -2.936338993602358727e-01 3.524148428262544375e+00 1.861837717645745682e+00 1.406341454424514970e+00 -4.554067457173401635e+03 0.000000000000000000e+00
3.014254938121949112e-01 6.985745061878050333e-01 -2.899949686875795130e-01 3.517531209810385029e+00 1.847063882277762525e+00 1.428559438570358608e+00 -4.554065792508390587e+03 0.000000000000000000e+00
6.624558958293049749e-01 3.375441041706949696e-01 3.590687064527721795e+00 -5.852226275628132773e-02 1.357289423560190222e+00 2.067790696120233473e+00 -4.554065323028558851e+03 0.000000000000000000e+00
6.934551702554516694e-01 3.065448297445483306e-01 3.493192676982888933e+00 -2.884946637019486504e-01 1.419857555739874932e+00 1.882447917958323114e+00 -4.554065122252093715e+03 0.000000000000000000e+00
2.978472650904389063e-01 7.021527349095612047e-01 -3.655251529037895075e-01 3.507216780589560212e+00 1.856015492212303775e+00 1.433618664174182822e+00 -4.554064392901040264e+03 0.000000000000000000e+00
6.897379491945223595e-01 3.102620508054776405e-01 3.541174363762493726e+00 -2.573453800014000037e-01 1.380816581418225608e+00 2.013600441112342043e+00 -4.554063900914385158e+03 0.000000000000000000e+00
3.166293721371777337e-01 6.833706278628222108e-01 -1.176018653303900763e-01 3.574834714876474084e+00 2.019348732176939443e+00 1.397949113883037997e+00 -4.554063896052221025e+03 0.000000000000000000e+00
2.991314182869550531e-01 7.008685817130450024e-01 -3.585095578121246240e-01 3.503614985815276750e+00 1.902069483537532024e+00 1.423604050031983315e+00 -4.554063888905920976e+03 0.000000000000000000e+00
3.075493054092168221e-01 6.924506945907831224e-01 -2.920544487206562234e-01 3.514618140259648804e+00 1.947436307101618747e+00 1.388318227608264843e+00 -4.554062287942103467e+03 0.000000000000000000e+00
6.712497541160351577e-01 3.287502458839649533e-01 3.540759208307685313e+00 -2.379442569730436385e-01 1.399377395488959008e+00 2.008474645816365811e+00 -4.554061335031778981e+03 0.000000000000000000e+00
3.069038516596835908e-01 6.930961483403164092e-01 -3.416158325751557090e-01 3.533814550166779256e+00 1.887607324683764354e+00 1.427527117958575786e+00 -4.554061137709269133e+03 0.000000000000000000e+00
6.910854697866951613e-01 3.089145302133048943e-01 3.519565162419484583e+00 -2.850341587099194385e-01 1.415924417791467382e+00 2.013449707712142267e+00 -4.554060722621993591e+03 0.000000000000000000e+00
3.339435780078882643e-01 6.660564219921116802e-01 -1.454793137821848714e-01 3.553980736956926734e+00 2.097658182090103018e+00 1.378650837833833798e+00 -4.554060536240654073e+03 0.000000000000000000e+00
3.235386138684199775e-01 6.764613861315801335e-01 -1.372706898660083774e-01 3.592038083239518009e+00 2.001772628364434148e+00 1.384743785184139986e+00 -4.554059745953544734e+03 0.000000000000000000e+00
3.188633402152193375e-01 6.811366597847806625e-01 -2.763785835282319692e-01 3.561570798390696790e+00 1.945642122487404535e+00 1.389658411282758355e+00 -4.554059512173347684e+03 0.000000000000000000e+00
7.000624476650043615e-01 2.999375523349955830e-01 3.527553271161094628e+00 -3.468108288522245841e-01 1.422419562915670399e+00 1.870691004261167745e+00 -4.554059431224653054e+03 0.000000000000000000e+00
6.622866542518404120e-01 3.377133457481596435e-01 3.567489664696413154e+00 -6.349554307933452657e-02 1.363087351057687302e+00 2.095896170384918822e+00 -4.554057889306145626e+03 0.000000000000000000e+00
3.145344451866439739e-01 6.854655548133559151e-01 -1.727619601394960458e-01 3.560885782614087613e+00 1.927517106871081687e+00 1.385667794637758243e+00 -4.554056062288933390e+03 0.000000000000000000e+00
6.695576764593210717e-01 3.304423235406789283e-01 3.583228741178624333e+00 -1.334757758410217710e-01 1.378006224242452005e+00 2.117178560706156620e+00 -4.554055230345110431e+03 0.000000000000000000e+00
3.289010248314666041e-01 6.710989751685334515e-01 -1.922250057314403848e-01 3.534351400770529228e+00 2.023433727368908031e+00 1.374929257581508857e+00 -4.554053804315636626e+03 0.000000000000000000e+00
7.066836621176249000e-01 2.933163378823750445e-01 3.507529384133802886e+00 -3.374858186840157259e-01 1.429989842453534665e+00 1.863532988073674401e+00 -4.554053371498817796e+03 0.000000000000000000e+00
2.988664714431299441e-01 7.011335285568700559e-01 -2.448768331204170257e-01 3.523023915455184341e+00 1.968555433889030759e+00 1.435986249642146717e+00 -4.554050503770335126e+03 0.000000000000000000e+00
3.085841587592205726e-01 6.914158412407794829e-01 -3.459640873348001633e-01 3.514814739813463262e+00 1.893799784283015208e+00 1.439943350987267445e+00 -4.554050381740356897e+03 0.000000000000000000e+00
3.190044201693896242e-01 6.809955798306103203e-01 -2.396445628694484353e-01 3.555188358206909705e+00 1.936023576814535074e+00 1.368380614539874252e+00 -4.554050211496960401e+03 0.000000000000000000e+00
6.855911153937225277e-01 3.144088846062775278e-01 3.536502057866494741e+00 -2.949361162659829838e-01 1.401338266793023868e+00 1.880974556398820496e+00 -4.554049128233005831e+03 0.000000000000000000e+00
3.386247882658265373e-01 6.613752117341734627e-01 -7.349082682418382750e-02 3.572626927664234397e+00 2.082548038321824002e+00 1.354659571920131089e+00 -4.554049098090552434e+03 0.000000000000000000e+00
6.728016219078335469e-01 3.271983780921665086e-01 3.529585651510393607e+00 -1.713357208153963307e-01 1.399139080897596310e+00 1.969814257250183775e+00 -4.554048358833584643e+03 0.000000000000000000e+00
3.088555641775511673e-01 6.911444358224488882e-01 -1.863764581460491121e-01 3.553368542032725230e+00 1.953435551963817574e+00 1.426089156466812335e+00 -4.554048313182216589e+03 0.000000000000000000e+00
6.904249608249704018e-01 3.095750391750295427e-01 3.560373447641371758e+00 -2.059308037371686551e-01 1.426608055124960472e+00 1.946794017498370888e+00 -4.554048003484989749e+03 0.000000000000000000e+00
3.223616288519344231e-01 6.776383711480655769e-01 -2.466724377539549762e-01 3.564842545394037998e+00 1.954072426179019217e+00 1.413798554318084655e+00 -4.554047103760927712e+03 0.000000000000000000e+00
6.877120982826651074e-01 3.122879017173349481e-01 3.564601291845582942e+00 -2.480951154763209598e-01 1.408874471410027418e+00 2.022375387620449327e+00 -4.554046408707323280e+03 0.000000000000000000e+00
6.607649413822145323e-01 3.392350586177854121e-01 3.595288394009004573e+00 -7.463618435962690589e-02 1.367471078015038533e+00 2.080153029489772099e+00 -4.554046364384928893e+03 0.000000000000000000e+00
7.001298844152272771e-01 2.998701155847727784e-01 3.486471778133242161e+00 -3.305950181261567700e-01 1.433838309097096086e+00 1.879585540937775745e+00 -4.554045231952128233e+03 0.000000000000000000e+00
6.811821953868709700e-01 3.188178046131290855e-01 3.586211133428292008e+00 -1.162534310373318641e-01 1.382950147203774183e+00 2.047331781988872113e+00 -4.554044424786580748e+03 0.000000000000000000e+00
3.198815842571328116e-01 6.801184157428671329e-01 -9.192920005506249881e-02 3.554833731192299062e+00 2.026252748455336317e+00 1.383739074499984456e+00 -4.554044423449715396e+03 0.000000000000000000e+00
6.961199810483403860e-01 3.038800189516597250e-01 3.524477620517306065e+00 -3.546402587318303046e-01 1.419499249938689145e+00 1.895187733299542820e+00 -4.554044317602565570e+03 0.000000000000000000e+00
6.740122507060738455e-01 3.259877492939260435e-01 3.562241767279763049e+00 -1.951440161784014360e-01 1.388509542046933776e+00 2.088754448329056768e+00 -4.554043678166642167e+03 0.000000000000000000e+00
6.721536549636465407e-01 3.278463450363535148e-01 3.579132612569799754e+00 -1.855455557335341510e-01 1.403950656709956668e+00 2.048070911893483448e+00 -4.554043316728157151e+03 0.000000000000000000e+00
6.677563460009183771e-01 3.322436539990815674e-01 3.549604432137232202e+00 -2.114032305597447203e-01 1.389323435297422860e+00 2.021100558272237002e+00 -4.554042907502341222e+03 0.000000000000000000e+00
3.114488344809550613e-01 6.885511655190449387e-01 -1.534118008035396663e-01 3.539704589709938176e+00 1.955828305512978815e+00 1.388383731600288495e+00 -4.554042652745992200e+03 0.000000000000000000e+00
3.298769929779744037e-01 6.701230070220256518e-01 -1.233213134436010050e-01 3.599467756051952794e+00 2.041208326465680845e+00 1.373533825114505724e+00 -4.554040132295339390e+03 0.000000000000000000e+00
6.724244886702415158e-01 3.275755113297584287e-01 3.592339395083278930e+00 -1.757445515275726788e-01 1.375775709228534760e+00 2.012595486523697907e+00 -4.554039294719597819e+03 0.000000000000000000e+00
6.800985259630319968e-01 3.199014740369680032e-01 3.524367320911407475e+00 -2.002909556901858457e-01 1.372097468386869412e+00 1.985601019166006287e+00 -4.554038265315648459e+03 0.000000000000000000e+00
3.122089846143286107e-01 6.877910153856713338e-01 -2.687679407265031184e-01 3.557844369364929094e+00 1.900301626674351319e+00 1.417232418674133188e+00 -4.554037504850626647e+03 0.000000000000000000e+00
3.377184699612556518e-01 6.622815300387444593e-01 -1.082425390209276334e-01 3.595545024028932612e+00 2.062171009928543519e+00 1.369018902764970402e+00 -4.554037391972162368e+03 0.000000000000000000e+00
3.200593256277068366e-01 6.799406743722931079e-01 -1.439718160881220399e-01 3.585521856569668486e+00 1.982504519384789887e+00 1.384449403947781043e+00 -4.554037306643082047e+03 0.000000000000000000e+00
7.027382904972492295e-01 2.972617095027508261e-01 3.520920322596351681e+00 -3.404291661361985577e-01 1.445930936974395120e+00 1.909661159656528939e+00 -4.554036636811186327e+03 0.000000000000000000e+00
3.029065518445523963e-01 6.970934481554477147e-01 -3.221924032849914354e-01 3.490756191797605101e+00 1.869268483414156412e+00 1.427443874869860352e+00 -4.554036388606760738e+03 0.000000000000000000e+00
3.285390397340264279e-01 6.714609602659735721e-01 -8.986177177243734326e-02 3.549091902250064212e+00 2.078355700655024396e+00 1.394552794392060591e+00 -4.554035936486578976e+03 0.000000000000000000e+00
3.132320521412566561e-01 6.867679478587432884e-01 -2.397595423940930282e-01 3.514880086008627114e+00 1.908829449307302806e+00 1.439047000359148232e+00 -4.554035439626190055e+03 0.000000000000000000e+00
3.102346660548737645e-01 6.897653339451262910e-01 -2.349400238216279857e-01 3.506758647275715290e+00 1.905405799891277230e+00 1.402779742804617147e+00 -4.554035364882878639e+03 0.000000000000000000e+00
2.974294965656305578e-01 7.025705034343694422e-01 -3.318554602066214887e-01 3.523687825171732069e+00 1.860979760085162971e+00 1.421371616692004958e+00 -4.554035043101363044e+03 0.000000000000000000e+00
6.915779736781475506e-01 3.084220263218523939e-01 3.517605345024093388e+00 -2.572287193305612951e-01 1.447688897300885236e+00 1.988335128709694644e+00 -4.554033946497411307e+03 0.000000000000000000e+00
6.917330316373615506e-01 3.082669683626385049e-01 3.490995953508020833e+00 -3.068190161899484458e-01 1.426262251016940485e+00 1.906294556100506910e+00 -4.554033340078161928e+03 0.000000000000000000e+00
3.240721558493682153e-01 6.759278441506317847e-01 -1.886929431168073990e-01 3.520286651984846138e+00 2.005125121283729772e+00 1.417198870621016793e+00 -4.554032900437078752e+03 0.000000000000000000e+00
6.651391015522045702e-01 3.348608984477954853e-01 3.588182050228751141e+00 -5.251797090172674598e-02 1.365036113393193640e+00 2.124854401158987827e+00 -4.554031311716966229e+03 0.000000000000000000e+00
3.167238482342250028e-01 6.832761517657750527e-01 -2.003181182766193558e-01 3.562957280878235267e+00 2.071961409163193490e+00 1.405928624331966637e+00 -4.554030469564200757e+03 0.000000000000000000e+00
6.852632664594654477e-01 3.147367335405346633e-01 3.538358745391903870e+00 -1.743795849463783687e-01 1.393221644126536818e+00 2.076154105023419127e+00 -4.554030308579041957e+03 0.000000000000000000e+00
3.288927263122619071e-01 6.711072736877381484e-01 -2.197846593218314992e-01 3.531768341082972551e+00 2.000959265185910940e+00 1.401991724774070969e+00 -4.554030138334758703e+03 0.000000000000000000e+00
7.023716904867637334e-01 2.976283095132362111e-01 3.505572573663049862e+00 -3.529462722985649559e-01 1.445519548185767444e+00 1.912325972325936041e+00 -4.554029965102576170e+03 0.000000000000000000e+00
7.000525397472652234e-01 2.999474602527347211e-01 3.526778756841593587e+00 -2.883590857684321107e-01 1.431114701762607133e+00 1.980611986103211208e+00 -4.554027901574537282e+03 0.000000000000000000e+00
3.250943876750315709e-01 6.749056123249684846e-01 -1.626805334999275876e-01 3.587455274467782562e+00 2.027115543081535964e+00 1.402207337090508599e+00 -4.554027852666189574e+03 0.000000000000000000e+00
