# w_1 w_2 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
7.035074810717348859e-01 2.964925189282651141e-01 3.488140457392086891e+00 -4.440649931705841769e-01 1.467254938931123354e+00 1.830226065735842900e+00 -4.555282732459447288e+03 0.000000000000000000e+00
2.979640628402894786e-01 7.020359371597104658e-01 -3.776106458314822945e-01 3.538799681884308157e+00 1.827193989674802399e+00 1.414195901366204433e+00 -4.555282665709526555e+03 0.000000000000000000e+00
6.860880621696445747e-01 3.139119378303553143e-01 3.519376565200674989e+00 -2.280617144146050990e-01 1.351629427523381555e+00 1.939582418301307509e+00 -4.555282623663204504e+03 0.000000000000000000e+00
2.897882077588037619e-01 7.102117922411961271e-01 -2.974750391705514030e-01 3.524265436729523859e+00 1.902777000584175982e+00 1.473972246815951959e+00 -4.555281929001997923e+03 0.000000000000000000e+00
2.811033529885352822e-01 7.188966470114648288e-01 -4.195377099388446496e-01 3.473503221472766356e+00 1.810139966033589287e+00 1.458829288624930776e+00 -4.555281634097825190e+03 0.000000000000000000e+00
3.371879510565747307e-01 6.628120489434251583e-01 -7.140782951694350789e-02 3.564734248758930413e+00 1.978257015624941939e+00 1.385626920831994680e+00 -4.555281423031543454e+03 0.000000000000000000e+00
6.537020923234017067e-01 3.462979076765982933e-01 3.572993137286619714e+00 -4.843573712786058971e-02 1.387878961802150091e+00 2.192165048548891271e+00 -4.555280916068183615e+03 0.000000000000000000e+00
3.269694155627146381e-01 6.730305844372853619e-01 -1.682017127674280410e-01 3.514978741589542821e+00 2.085485477383567599e+00 1.371489369756570875e+00 -4.555280762548864004e+03 0.000000000000000000e+00
7.010746510441353552e-01 2.989253489558645893e-01 3.491749852706965473e+00 -2.784044962046562932e-01 1.484869145555056891e+00 1.933579984370304539e+00 -4.555280408642956900e+03 0.000000000000000000e+00
6.927959625142394717e-01 3.072040374857605283e-01 3.563362295822583015e+00 -1.368899763092332189e-01 1.416680418303558175e+00 2.091724252525673844e+00 -4.555279871500581066e+03 0.000000000000000000e+00
2.934799115762076194e-01 7.065200884237925472e-01 -2.668537530336865249e-01 3.494861147710563110e+00 1.853523636815146425e+00 1.467809042449246038e+00 -4.555279710795281062e+03 0.000000000000000000e+00
2.909380184313341000e-01 7.090619815686659555e-01 -2.915758235545727883e-01 3.521022163395471694e+00 1.986894389199113320e+00 1.404708672068921693e+00 -4.555279393799168247e+03 0.000000000000000000e+00
3.073399402311835504e-01 6.926600597688163941e-01 -3.733674754210235536e-01 3.496143472535029773e+00 1.803315252832367932e+00 1.421789115976383799e+00 -4.555279000347694819e+03 0.000000000000000000e+00
6.944780629443172426e-01 3.055219370556828684e-01 3.517239267739436848e+00 -2.110363671409301034e-01 1.439219543362393772e+00 1.853090073123044856e+00 -4.555277715884540157e+03 0.000000000000000000e+00
3.384858723665047919e-01 6.615141276334951526e-01 -1.126385912027833697e-02 3.615100087404785167e+00 2.056571361154125643e+00 1.368963912607640276e+00 -4.555276476672454010e+03 0.000000000000000000e+00
6.575135257036527348e-01 3.424864742963472097e-01 3.595869794107658279e+00 -1.393687131555634666e-02 1.323859197384580799e+00 2.060998542103689157e+00 -4.555276313301719711e+03 0.000000000000000000e+00
3.261015971402219660e-01 6.738984028597779785e-01 -2.694027101034282556e-01 3.546781257688814470e+00 1.958500768227500632e+00 1.448757650404374431e+00 -4.555276296876185370e+03 0.000000000000000000e+00
6.728944194903702103e-01 3.271055805096297897e-01 3.519008168462517183e+00 -8.789074370184105089e-02 1.400824046668601941e+00 2.100638480817059950e+00 -4.555275421222582736e+03 0.000000000000000000e+00
7.041583801941868614e-01 2.958416198058132496e-01 3.552297954341681940e+00 -3.131186264136352482e-01 1.419678805279366074e+00 1.833366756486000115e+00 -4.555275173153984724e+03 0.000000000000000000e+00
6.938634170576182258e-01 3.061365829423817742e-01 3.570127390465630324e+00 -3.164003409666360511e-01 1.440220800904821852e+00 1.927588447957801154e+00 -4.555274934971344919e+03 0.000000000000000000e+00
6.984638606778337255e-01 3.015361393221661634e-01 3.551880069981964372e+00 -2.509350903005509448e-01 1.452450763488314367e+00 2.021080424098594897e+00 -4.555273600247822287e+03 0.000000000000000000e+00
6.538582593326296433e-01 3.461417406673703567e-01 3.614291605778985339e+00 -9.447026504900943311e-02 1.383254690112947660e+00 2.091161214007709823e+00 -4.555269833246959024e+03 0.000000000000000000e+00
6.959458550170687374e-01 3.040541449829312071e-01 3.559525491061148461e+00 -1.782898928174631581e-01 1.359547761071229877e+00 1.936670456109778282e+00 -4.555269000862486791e+03 0.000000000000000000e+00
6.878181033340488026e-01 3.121818966659511418e-01 3.583856458074434759e+00 -1.651827392471972022e-01 1.425104995478418290e+00 1.942925958543134657e+00 -4.555268842247273824e+03 0.000000000000000000e+00
7.081348320559073262e-01 2.918651679440927849e-01 3.511492220699637734e+00 -2.821793517047505029e-01 1.474029721105869051e+00 1.954474768625464653e+00 -4.555268693745920245e+03 0.000000000000000000e+00
3.325875561497769195e-01 6.674124438502230250e-01 -2.582678941576324605e-01 3.541097930770249480e+00 1.917275031980221867e+00 1.411164323037745527e+00 -4.555268015215724517e+03 0.000000000000000000e+00
6.661763477779155673e-01 3.338236522220844882e-01 3.532362333592206749e+00 -1.254945440930193001e-01 1.416856279712664035e+00 1.979904405840811510e+00 -4.555267490658856332e+03 0.000000000000000000e+00
6.627070155918218797e-01 3.372929844081780648e-01 3.561048839876400862e+00 -1.072253269277648746e-01 1.353105385829635798e+00 1.962131743062174083e+00 -4.555266933772428274e+03 0.000000000000000000e+00
3.049090780781182342e-01 6.950909219218817103e-01 -1.379736023032697156e-01 3.569768254626558779e+00 1.991219675061620231e+00 1.423299524999388277e+00 -4.555266845683478095e+03 0.000000000000000000e+00
3.300198075878557624e-01 6.699801924121441266e-01 -2.257433407905165001e-01 3.574481334364543184e+00 1.972118270999710488e+00 1.341457623445057923e+00 -4.555266155675328264e+03 0.000000000000000000e+00
6.963554261466500250e-01 3.036445738533498639e-01 3.491100941468258778e+00 -2.763326130119166391e-01 1.386928351833389472e+00 1.983674950723963271e+00 -4.555265761933989779e+03 0.000000000000000000e+00
2.801033451653214268e-01 7.198966548346786842e-01 -3.680149694772453239e-01 3.494211206969545458e+00 1.824493271533101035e+00 1.452600680811354961e+00 -4.555264419852705032e+03 0.000000000000000000e+00
3.082515047075185532e-01 6.917484952924813912e-01 -9.689539932431508185e-02 3.531567948146387081e+00 2.011491776036369750e+00 1.390443782027119157e+00 -4.555264164035744216e+03 0.000000000000000000e+00
3.093860168052779414e-01 6.906139831947221142e-01 -1.573553225516674814e-01 3.564275693038483350e+00 2.076975086128336923e+00 1.435506436339961001e+00 -4.555263424544016743e+03 0.000000000000000000e+00
2.983404899839054436e-01 7.016595100160945009e-01 -2.255308385152428319e-01 3.485845270133463458e+00 1.995858944890167352e+00 1.426409227267315449e+00 -4.555263248169326289e+03 0.000000000000000000e+00
3.125860964842102074e-01 6.874139035157897926e-01 -3.230984211199192657e-01 3.530059112645773212e+00 1.863078966254936519e+00 1.466209794598623439e+00 -4.555262784229144017e+03 0.000000000000000000e+00
6.578194027977462000e-01 3.421805972022537445e-01 3.602265737865798734e+00 -1.296050206385130077e-01 1.400290696357014086e+00 2.063623673802446046e+00 -4.555262324650694609e+03 0.000000000000000000e+00
6.950625573848475680e-01 3.049374426151524875e-01 3.487078895511365850e+00 -3.718716824378964780e-01 1.452625851108348520e+00 1.793510763269718478e+00 -4.555262156116025835e+03 0.000000000000000000e+00
6.741390582008354171e-01 3.258609417991645829e-01 3.608032813490597235e+00 -1.567458731493715507e-01 1.342390165294824023e+00 2.092272137313616387e+00 -4.555261480494689749e+03 0.000000000000000000e+00
3.062419778571909834e-01 6.937580221428090166e-01 -2.327517297077513481e-01 3.496923308189752611e+00 2.022207030949465079e+00 1.386116005747820568e+00 -4.555261182942233063e+03 0.000000000000000000e+00
6.643186787959711737e-01 3.356813212040289374e-01 3.596254931318857206e+00 -2.446149604452614590e-02 1.339533751567925757e+00 2.023038360425759574e+00 -4.555259942065000359e+03 0.000000000000000000e+00
6.675968000836266514e-01 3.324031999163734041e-01 3.619606203840180836e+00 7.089690193897134514e-03 1.353521662843683693e+00 2.135003026965627715e+00 -4.555258553088458029e+03 0.000000000000000000e+00
3.119683131770196738e-01 6.880316868229803262e-01 -1.047003390715129933e-01 3.590436733877774067e+00 1.989574750471722497e+00 1.394387268083776776e+00 -4.555258478465739245e+03 0.000000000000000000e+00
3.335410789883880289e-01 6.664589210116119711e-01 -2.911167794660590898e-03 3.580929217982895096e+00 2.098294367726138532e+00 1.327909211520521993e+00 -4.555257889174163211e+03 0.000000000000000000e+00
6.635340316084151757e-01 3.364659683915848798e-01 3.605458364123855564e+00 -9.380796362540369526e-02 1.321601645858871743e+00 2.030643367140952726e+00 -4.555257782995337948e+03 0.000000000000000000e+00
3.528277203434833087e-01 6.471722796565168023e-01 1.656929462402353948e-03 3.620453498961969441e+00 2.183856523004911399e+00 1.322833694046749109e+00 -4.555257025889577562e+03 0.000000000000000000e+00
6.821108793839959494e-01 3.178891206160041061e-01 3.555716554415119912e+00 -4.175675904435829922e-02 1.368734337154932534e+00 2.105613996809767574e+00 -4.555253953138448196e+03 0.000000000000000000e+00
3.301045524643815288e-01 6.698954475356184712e-01 -6.166157765528448853e-02 3.539682193047799963e+00 2.053283071128626958e+00 1.417542485350372861e+00 -4.555253681580701596e+03 0.000000000000000000e+00
6.607975222327318043e-01 3.392024777672681957e-01 3.564322923430812029e+00 -1.268515487789840523e-01 1.418614548051006397e+00 2.005289533860463269e+00 -4.555253319082536109e+03 0.000000000000000000e+00
2.953964290298065065e-01 7.046035709701934380e-01 -2.217543911006487900e-01 3.554309415041482012e+00 1.911192003297056186e+00 1.387073388986541644e+00 -4.555252615691671963e+03 0.000000000000000000e+00
3.221701523735090444e-01 6.778298476264910111e-01 -2.556799414431978335e-01 3.533546010342986321e+00 1.849228388303034265e+00 1.392333440001260580e+00 -4.555252258235774207e+03 0.000000000000000000e+00
6.892011017684933627e-01 3.107988982315066373e-01 3.484962071675139494e+00 -1.978859889578374331e-01 1.403210878861922861e+00 1.997547029021442988e+00 -4.555251605524847037e+03 0.000000000000000000e+00
6.980032356362635415e-01 3.019967643637363475e-01 3.531482842701766156e+00 -2.453153211373736431e-01 1.470612882164836543e+00 1.998693840319713200e+00 -4.555250903853150703e+03 0.000000000000000000e+00
6.605744820849582810e-01 3.394255179150417190e-01 3.605190384862153152e+00 1.808459133876086367e-02 1.320078805640925612e+00 2.140162078378685884e+00 -4.555250716041731721e+03 0.000000000000000000e+00
7.042029870651622669e-01 2.957970129348377331e-01 3.486770350588946688e+00 -3.769833938739765022e-01 1.477487535164998977e+00 1.787085014449573350e+00 -4.555249973282147039e+03 0.000000000000000000e+00
7.062872294179018962e-01 2.937127705820980483e-01 3.488886965089590397e+00 -4.141602295286122004e-01 1.422716806387715360e+00 1.805324778095428684e+00 -4.555249948801822029e+03 0.000000000000000000e+00
3.054305543946869150e-01 6.945694456053130850e-01 -1.437398604375242084e-01 3.524824483075157833e+00 1.922071979190142388e+00 1.416409402870278500e+00 -4.555249463578819814e+03 0.000000000000000000e+00
6.844863597979172765e-01 3.155136402020826680e-01 3.536139014648918444e+00 -3.373711858706988642e-01 1.429026107118783306e+00 2.016155340422530085e+00 -4.555248716490135848e+03 0.000000000000000000e+00
3.131408178114552521e-01 6.868591821885448034e-01 -1.955762838115902014e-01 3.567050410728252352e+00 2.121536874027157182e+00 1.376358725390941729e+00 -4.555248180895127916e+03 0.000000000000000000e+00
6.591758978291611948e-01 3.408241021708387497e-01 3.593667130838221979e+00 4.712995919270898670e-02 1.335447045879901040e+00 2.174039806549721288e+00 -4.555247382160903726e+03 0.000000000000000000e+00
6.802974224640929712e-01 3.197025775359069732e-01 3.512100067085716315e+00 -3.068591471426124206e-01 1.459969599139551155e+00 1.900301032530349099e+00 -4.555247232716328654e+03 0.000000000000000000e+00
3.171476031112264726e-01 6.828523968887735274e-01 -6.575886562807463365e-02 3.544505110571294804e+00 2.126371566481097375e+00 1.381426552771613414e+00 -4.555246669964491957e+03 0.000000000000000000e+00
2.979153902643987273e-01 7.020846097356012727e-01 -2.683944421035149852e-01 3.569709335347454271e+00 1.937904784051603491e+00 1.435267553992120915e+00 -4.555246417522079355e+03 0.000000000000000000e+00
6.749698610660256337e-01 3.250301389339743108e-01 3.612586781309101269e+00 -1.514716099879051814e-01 1.402850183748592716e+00 2.023291811288600694e+00 -4.555245557543720679e+03 0.000000000000000000e+00
2.972418769414240103e-01 7.027581230585759897e-01 -4.318213374707543517e-01 3.512403654221181615e+00 1.860451076587692709e+00 1.432827241973819721e+00 -4.555244823439303218e+03 0.000000000000000000e+00
3.294065460005394796e-01 6.705934539994605759e-01 -5.312770961219037170e-03 3.563381890212660164e+00 2.090398414919030667e+00 1.347842766920939406e+00 -4.555244512192144612e+03 0.000000000000000000e+00
3.433537418953749865e-01 6.566462581046250691e-01 -6.934642836586324410e-02 3.552187642845111348e+00 2.098972695001896760e+00 1.340777821768871503e+00 -4.555244411016726190e+03 0.000000000000000000e+00
6.906504946556152325e-01 3.093495053443847675e-01 3.548488132030002351e+00 -2.803859119578528958e-01 1.470305595492975570e+00 1.918190988734639779e+00 -4.555244395949948739e+03 0.000000000000000000e+00
3.223171529553531811e-01 6.776828470446467634e-01 -1.207829028350097533e-01 3.538561593610820122e+00 2.107120417176578719e+00 1.348221845884217451e+00 -4.555243418766601280e+03 0.000000000000000000e+00
6.784720867557139101e-01 3.215279132442860344e-01 3.496800765348102580e+00 -2.430852342950048095e-01 1.443171922467959112e+00 1.907985885663008085e+00 -4.555242804503859588e+03 0.000000000000000000e+00
6.754230624965480434e-01 3.245769375034519566e-01 3.520336877303916090e+00 -2.414539164254878578e-01 1.410513753595741715e+00 2.092178489474249226e+00 -4.555242613006671490e+03 0.000000000000000000e+00
6.791275667122675941e-01 3.208724332877324059e-01 3.497087151913362391e+00 -2.232252732424002961e-01 1.423208224814549450e+00 1.891454108413085144e+00 -4.555239690139658705e+03 0.000000000000000000e+00
7.085429359233814672e-01 2.914570640766184773e-01 3.494363968336007265e+00 -3.294297193756849373e-01 1.491694556309502095e+00 1.869984506039344296e+00 -4.555239500685100211e+03 0.000000000000000000e+00
3.004809068128935778e-01 6.995190931871064777e-01 -4.023308257498557916e-01 3.491096605772733952e+00 1.904339053927912140e+00 1.413021659760916870e+00 -4.555239132961591167e+03 0.000000000000000000e+00
3.098130944985366120e-01 6.901869055014633325e-01 -2.281672210869223061e-01 3.591343870714033493e+00 2.038912096124265272e+00 1.380769232586856354e+00 -4.555238984432513462e+03 0.000000000000000000e+00
6.757752650925812343e-01 3.242247349074187102e-01 3.575020191840149852e+00 -1.127068681397730282e-01 1.323837819059134224e+00 2.013608111186724781e+00 -4.555238710523930422e+03 0.000000000000000000e+00
3.065960911200259487e-01 6.934039088799740513e-01 -2.657011997366970912e-01 3.532205564451257107e+00 2.061213556965985294e+00 1.448303283217496906e+00 -4.555238530564100074e+03 0.000000000000000000e+00
3.080072433800390419e-01 6.919927566199609581e-01 -2.354027151844886590e-01 3.560332683548065091e+00 2.072576709404785777e+00 1.434011053639851818e+00 -4.555238517263376707e+03 0.000000000000000000e+00
3.268960355909306115e-01 6.731039644090694996e-01 -2.469036842182351088e-02 3.592049110652929755e+00 2.111523289061874920e+00 1.330510706745152039e+00 -4.555238385161909719e+03 0.000000000000000000e+00
7.044134273954655301e-01 2.955865726045345254e-01 3.527572209398936565e+00 -3.543983634814914518e-01 1.406052111680580419e+00 1.971003712772308569e+00 -4.555238042839309855e+03 0.000000000000000000e+00
3.159802773517244034e-01 6.840197226482755966e-01 -3.548109009920048518e-01 3.493674873964187633e+00 1.922461137538268083e+00 1.450603998585889398e+00 -4.555237904814413923e+03 0.000000000000000000e+00
