# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
2.836384839685079928e-01 -3.417117054455331426e-01 3.516870190219781200e+00 1.301180572582534278e+00 9.949140072411409852e-01 -3.876967828406513945e+03 0.000000000000000000e+00
3.156187258362233572e-01 -5.524113268099001273e-02 3.587026022336552877e+00 1.424933996587946838e+00 9.504415518802946661e-01 -3.876967430305073776e+03 0.000000000000000000e+00
3.057960942450315689e-01 -2.318313174344921457e-01 3.500985612542238723e+00 1.293276391271176662e+00 9.772767970131239768e-01 -3.876967315875151144e+03 0.000000000000000000e+00
3.179239857065107588e-01 -1.336603119007493679e-01 3.527129672526227999e+00 1.406755506962477087e+00 9.791144419527560983e-01 -3.876966949200033923e+03 0.000000000000000000e+00
2.909817422217155225e-01 -2.505456844635096103e-01 3.526835703065540617e+00 1.251798028486849290e+00 1.010264138402573897e+00 -3.876966546538470993e+03 0.000000000000000000e+00
3.214380403273074394e-01 -7.901341147358784123e-02 3.565355052357774390e+00 1.372769297390924237e+00 9.431608620593443515e-01 -3.876966109869203592e+03 0.000000000000000000e+00
3.076555446741293109e-01 -1.484733609994750014e-01 3.545105061428899695e+00 1.302022495420928072e+00 9.612921898761506156e-01 -3.876965857547065752e+03 0.000000000000000000e+00
3.274219295033843902e-01 -1.802057887006191517e-01 3.591190652589524746e+00 1.363647021826000616e+00 9.666021666000188528e-01 -3.876965662207585410e+03 0.000000000000000000e+00
3.084863621822347413e-01 -2.692189875561666335e-01 3.553259418145878090e+00 1.325522164832466210e+00 9.533151038809402067e-01 -3.876965320838203297e+03 0.000000000000000000e+00
2.841003464948236856e-01 -3.273620586249746389e-01 3.518186007402281490e+00 1.285505413059359503e+00 1.025050698075215427e+00 -3.876964369670540691e+03 0.000000000000000000e+00
3.252285229532668187e-01 -1.788118081666201509e-01 3.538652647667891227e+00 1.365991300516583795e+00 9.593712165831399519e-01 -3.876964261862862259e+03 0.000000000000000000e+00
3.183696595892605008e-01 -1.260617746680151585e-01 3.548307557981591032e+00 1.380512064433840225e+00 9.996225942629339833e-01 -3.876963345996932730e+03 0.000000000000000000e+00
3.116630021623451041e-01 -1.633578288040507531e-01 3.603954807683496409e+00 1.365339267423976821e+00 9.662603983786991479e-01 -3.876963124864855217e+03 0.000000000000000000e+00
2.990717737857516156e-01 -3.169024510770712122e-01 3.533186821454802118e+00 1.302295428986822490e+00 1.024046821431194410e+00 -3.876962789006995081e+03 0.000000000000000000e+00
3.310997531583237397e-01 -8.667076556448968794e-02 3.573505028491104518e+00 1.377258137892979351e+00 9.721322149650698519e-01 -3.876961404963088626e+03 0.000000000000000000e+00
3.030858738801389118e-01 -2.685816119930556356e-01 3.528382871787891784e+00 1.235918053639035730e+00 9.932390002878237478e-01 -3.876961291406316377e+03 0.000000000000000000e+00
3.096326097717288506e-01 -3.248445477840456452e-01 3.539201987691410256e+00 1.275669491626104657e+00 9.898860591281415378e-01 -3.876959284153782846e+03 0.000000000000000000e+00
3.084539710855088712e-01 -8.294943740864584025e-02 3.573984713599011265e+00 1.370929594300545284e+00 9.754379480945851721e-01 -3.876958952177085848e+03 0.000000000000000000e+00
3.168518399002032138e-01 -2.194563833810641851e-01 3.544616565354338888e+00 1.334204162645720615e+00 1.008273027042404513e+00 -3.876958867912685491e+03 0.000000000000000000e+00
2.926108670293672831e-01 -3.660009808345056626e-01 3.499820706374346280e+00 1.221947124125181805e+00 1.017341814806031364e+00 -3.876958081426461376e+03 0.000000000000000000e+00
3.047707527481317569e-01 -3.268786870288533097e-01 3.531842594296829674e+00 1.245799688641881620e+00 9.900847395283894903e-01 -3.876957868915258587e+03 0.000000000000000000e+00
3.020708497653354363e-01 -2.603301446478487047e-01 3.504284644859555709e+00 1.348414443783552796e+00 9.749623827805361520e-01 -3.876956384305146457e+03 0.000000000000000000e+00
3.120698794064863391e-01 -2.708148771923596931e-01 3.505581842139006810e+00 1.319382305502268427e+00 9.805911229888423231e-01 -3.876956157029333554e+03 0.000000000000000000e+00
3.320016508932580046e-01 -7.818535193821406215e-02 3.601185911039403109e+00 1.394033401008784701e+00 9.409427302219194322e-01 -3.876955048650926074e+03 0.000000000000000000e+00
2.937717391677995837e-01 -3.655854808494352071e-01 3.510728292241832360e+00 1.232887983802540610e+00 1.020944817452247078e+00 -3.876955018996421131e+03 0.000000000000000000e+00
3.273740051035315402e-01 -1.111425425888106500e-01 3.547794313708513503e+00 1.427021912241574375e+00 9.631708981743958287e-01 -3.876954811086721747e+03 0.000000000000000000e+00
3.099591606083845208e-01 -2.775666643183600235e-01 3.563368177382635782e+00 1.375549296687441192e+00 9.778641366752779396e-01 -3.876954232920375489e+03 0.000000000000000000e+00
3.200318983748364210e-01 -2.000065450016922930e-01 3.577446268453785549e+00 1.320127279294643463e+00 9.512822728078262902e-01 -3.876953535106845266e+03 0.000000000000000000e+00
3.102722211809569863e-01 -2.705776817173625726e-01 3.547431330695299145e+00 1.258617321666539279e+00 9.774145211925214793e-01 -3.876953160984302940e+03 0.000000000000000000e+00
2.898325666004151757e-01 -2.337012007325374174e-01 3.525854371839677093e+00 1.322935726621940145e+00 9.719256938879106134e-01 -3.876952634546376430e+03 0.000000000000000000e+00
3.163645697725677164e-01 -1.384597518067917366e-01 3.538239624408951567e+00 1.377383698356507757e+00 1.001300727557612680e+00 -3.876951868007492067e+03 0.000000000000000000e+00
2.971076317622360907e-01 -3.491850623941374909e-01 3.494848443625362844e+00 1.231273586650208696e+00 1.002886906432566061e+00 -3.876951720332810510e+03 0.000000000000000000e+00
2.946560047292182127e-01 -1.970244158169449089e-01 3.558909191308287756e+00 1.361454938687331806e+00 9.675671728874039035e-01 -3.876951327910112013e+03 0.000000000000000000e+00
3.051058153331265288e-01 -1.783740201430797367e-01 3.529309462148386256e+00 1.407980183510892491e+00 9.953605537686242011e-01 -3.876950779249937568e+03 0.000000000000000000e+00
3.209665946314952389e-01 -7.674572982157784606e-02 3.574519337479713066e+00 1.355369630954422977e+00 9.482949702432269534e-01 -3.876950406463186482e+03 0.000000000000000000e+00
3.118533640547778152e-01 -1.023761781130581028e-01 3.569092695624362488e+00 1.326473710517869886e+00 9.681799166557913949e-01 -3.876949251691840800e+03 0.000000000000000000e+00
2.889431596286596293e-01 -3.296558143153018872e-01 3.516740902106964217e+00 1.233171748476591167e+00 1.023742490901430768e+00 -3.876949018829163833e+03 0.000000000000000000e+00
3.209753781867874523e-01 -1.776987394388460373e-01 3.560842636911893955e+00 1.404227975734053446e+00 9.453543094155597570e-01 -3.876948403379623869e+03 0.000000000000000000e+00
3.078927828510822362e-01 -1.740306973888336162e-01 3.576774172526623108e+00 1.397606238801681000e+00 9.953705301894507640e-01 -3.876948172046150376e+03 0.000000000000000000e+00
3.179743392862425799e-01 -2.137493575194119866e-01 3.574226495713086482e+00 1.326243915472505863e+00 9.946803401700543557e-01 -3.876946658632708932e+03 0.000000000000000000e+00
3.294079001540226592e-01 -6.646204466619706763e-02 3.558785878983669271e+00 1.436307745014038462e+00 9.608727966926134956e-01 -3.876945568526381066e+03 0.000000000000000000e+00
3.160775831858327334e-01 -1.661811195723628398e-01 3.538582945697156035e+00 1.428984359514675617e+00 9.684833611745317095e-01 -3.876945543970660765e+03 0.000000000000000000e+00
3.136092823349673209e-01 -2.733658895294178715e-01 3.574198308684200853e+00 1.341451270753702740e+00 9.823177734343947476e-01 -3.876945474972108059e+03 0.000000000000000000e+00
3.123766559703677337e-01 -1.187732299841915695e-01 3.598291862500332172e+00 1.417174030906125815e+00 9.688501458553944179e-01 -3.876944797184352865e+03 0.000000000000000000e+00
3.064822398639776013e-01 -2.614587168622620750e-01 3.500920355050162414e+00 1.328318059286697439e+00 9.757468189527802593e-01 -3.876944766902106494e+03 0.000000000000000000e+00
2.989362841424288431e-01 -1.733980160523370950e-01 3.558605353890744283e+00 1.299653991623002991e+00 9.942188120024650910e-01 -3.876944597919014996e+03 0.000000000000000000e+00
3.218379139310391657e-01 -1.311309626095674419e-01 3.536551185860985935e+00 1.414674743952893943e+00 9.831350681744931430e-01 -3.876944524942341559e+03 0.000000000000000000e+00
2.875465133967237130e-01 -3.148496144845228661e-01 3.491347445500617486e+00 1.303172025149770930e+00 9.925367231548349878e-01 -3.876944146968339737e+03 0.000000000000000000e+00
3.228771971846509659e-01 -1.334368528209788629e-01 3.606596316328054996e+00 1.418505742121765723e+00 9.646237730161993928e-01 -3.876943702867972206e+03 0.000000000000000000e+00
3.014599542680317934e-01 -1.690343460738637782e-01 3.521857746434197800e+00 1.301148920046669710e+00 9.747256464749740612e-01 -3.876943656367343465e+03 0.000000000000000000e+00
3.119656407414001520e-01 -1.574397475838646698e-01 3.598306348872610805e+00 1.376226468682032023e+00 9.487607739370625959e-01 -3.876943522402591043e+03 0.000000000000000000e+00
3.086085210249548960e-01 -3.038139266363709678e-01 3.532376153674293029e+00 1.269574547792979180e+00 1.008819244558013750e+00 -3.876943168801792581e+03 0.000000000000000000e+00
3.289346331573606008e-01 -1.496909127483117274e-01 3.574930602352734521e+00 1.424261949678247374e+00 9.766716757529990689e-01 -3.876942396390948488e+03 0.000000000000000000e+00
3.053016332629892027e-01 -1.555453113828815515e-01 3.583338226459508835e+00 1.327863679296072519e+00 9.858824306045338437e-01 -3.876941635855275763e+03 0.000000000000000000e+00
3.221023604965898013e-01 -1.796732927290826398e-01 3.558305970591238321e+00 1.308750512135273159e+00 9.583946787922810184e-01 -3.876940846369257088e+03 0.000000000000000000e+00
2.974611121653308321e-01 -3.129415152742833217e-01 3.533180251199861566e+00 1.341651579760307467e+00 9.736204693813643729e-01 -3.876939238976608976e+03 0.000000000000000000e+00
2.864302343184220168e-01 -3.592419210099675464e-01 3.506457790540236541e+00 1.214897892534075874e+00 1.010850200198332827e+00 -3.876939187814718025e+03 0.000000000000000000e+00
3.070344763634730856e-01 -2.544863595550229673e-01 3.554237800022962634e+00 1.401063133363773527e+00 9.813496937428338729e-01 -3.876939083927152751e+03 0.000000000000000000e+00
2.862171517854772973e-01 -2.850091967659594827e-01 3.521176307455706755e+00 1.337438499720304375e+00 1.005226668647335897e+00 -3.876938636283780397e+03 0.000000000000000000e+00
3.031877220963088981e-01 -2.584893407658326314e-01 3.554260974751111135e+00 1.327579975983722571e+00 9.526981308476814014e-01 -3.876937679793393272e+03 0.000000000000000000e+00
3.097799245420305159e-01 -2.210857848005655935e-01 3.590252076785367397e+00 1.379481239166822304e+00 9.730674012924428462e-01 -3.876937451519754177e+03 0.000000000000000000e+00
3.146315247115121227e-01 -2.446713914162712000e-01 3.564628460239602337e+00 1.378124464981735242e+00 9.961498306332997599e-01 -3.876937215172077231e+03 0.000000000000000000e+00
3.174247270906439544e-01 -1.332046759901191479e-01 3.534743100411438466e+00 1.411839541098208972e+00 9.606460415435734701e-01 -3.876936773944794822e+03 0.000000000000000000e+00
3.079501797170468569e-01 -3.128354992966044801e-01 3.536987080387336224e+00 1.258170789237559983e+00 9.829601990803507050e-01 -3.876936418660721756e+03 0.000000000000000000e+00
3.203881157793759815e-01 -7.163395969605912406e-02 3.606147492911737640e+00 1.420533376021141603e+00 9.451256272617212240e-01 -3.876936206749874145e+03 0.000000000000000000e+00
3.071912256745896186e-01 -2.868230525480012227e-01 3.541741303931186469e+00 1.350948227799903423e+00 9.626338897941713046e-01 -3.876935735839520930e+03 0.000000000000000000e+00
3.275164457696672637e-01 -9.819113804776712084e-02 3.612399870142380287e+00 1.422466103870145604e+00 9.518104108630710547e-01 -3.876934272311626046e+03 0.000000000000000000e+00
3.029131058795857534e-01 -3.147725271142546299e-01 3.493862212489660557e+00 1.266824802216469648e+00 9.897542304141854208e-01 -3.876933216045711561e+03 0.000000000000000000e+00
3.180648125155620121e-01 -1.546030238820562397e-01 3.523223175029734922e+00 1.345905964679267930e+00 9.676308286905924705e-01 -3.876932007488268027e+03 0.000000000000000000e+00
3.165823839495426895e-01 -2.297864306733663764e-01 3.539368946804601901e+00 1.344134928087603820e+00 9.526577400372081561e-01 -3.876931446520741702e+03 0.000000000000000000e+00
3.064416513773879358e-01 -3.072636608807428615e-01 3.531494262083080926e+00 1.348551162797521963e+00 1.007795155951410004e+00 -3.876931255017371768e+03 0.000000000000000000e+00
2.927374703082866736e-01 -3.122025434310949921e-01 3.515192149259532162e+00 1.220949814907636544e+00 1.010230540797057097e+00 -3.876930868392891171e+03 0.000000000000000000e+00
2.919748883692280250e-01 -3.429061417000032197e-01 3.478079761979026685e+00 1.255915695326216941e+00 1.019887742485265925e+00 -3.876930363686344208e+03 0.000000000000000000e+00
2.930605785762161464e-01 -2.866355117291290999e-01 3.512100298714886826e+00 1.244157807386269354e+00 9.790449223864837736e-01 -3.876929161397561074e+03 0.000000000000000000e+00
3.027119205736201746e-01 -2.458797865705994179e-01 3.579619839086938704e+00 1.311250824307636620e+00 9.935744450356998048e-01 -3.876927920245997939e+03 0.000000000000000000e+00
3.116117566946115525e-01 -2.998257884096711678e-01 3.546518171897066196e+00 1.296104585819830790e+00 9.691491231818271102e-01 -3.876927157946327497e+03 0.000000000000000000e+00
3.044278836563823476e-01 -2.121809305531645318e-01 3.557337518728224790e+00 1.391705338088398580e+00 1.003638278201141931e+00 -3.876926102525377246e+03 0.000000000000000000e+00
3.023639509586281138e-01 -1.544516769911954135e-01 3.537781030616301337e+00 1.342446919685558848e+00 9.571022680695351337e-01 -3.876925650569460231e+03 0.000000000000000000e+00
2.986102227795389141e-01 -1.650363577481530897e-01 3.542314478494917207e+00 1.292730097332020822e+00 9.803115105846745836e-01 -3.876924871059280122e+03 0.000000000000000000e+00
3.082473903084635425e-01 -2.402356542213229529e-01 3.501473475930047208e+00 1.326075203222854881e+00 1.009708895352201097e+00 -3.876924130550385598e+03 0.000000000000000000e+00
2.924603370522498857e-01 -2.687611095324873856e-01 3.540188619428837669e+00 1.277387898071382866e+00 1.019551721209418504e+00 -3.876924114117806312e+03 0.000000000000000000e+00
3.315130559251281972e-01 -8.120746190883337823e-02 3.581754200833877189e+00 1.453354655101029458e+00 9.457278038312745272e-01 -3.876923484393567378e+03 0.000000000000000000e+00
3.224862909034370562e-01 -1.200859994063998848e-01 3.540905448847789572e+00 1.343828571002700256e+00 9.752610064511818555e-01 -3.876923193896712746e+03 0.000000000000000000e+00
2.911924159914594523e-01 -2.600836356494116708e-01 3.535110181354656156e+00 1.363608067157115578e+00 9.999579528454264343e-01 -3.876922500618982667e+03 0.000000000000000000e+00
3.163427252085389552e-01 -2.444512562764510899e-01 3.513622604316786635e+00 1.349032466372540373e+00 9.897841705643335430e-01 -3.876922332213629488e+03 0.000000000000000000e+00
3.077611363546190471e-01 -1.963143099297555150e-01 3.507947866640769963e+00 1.301627640693300725e+00 9.787487601990996211e-01 -3.876922234370883416e+03 0.000000000000000000e+00
3.073916899182607132e-01 -9.399363973306212872e-02 3.556491468496682185e+00 1.383774464736085674e+00 9.581494165592429058e-01 -3.876921585754525040e+03 0.000000000000000000e+00
3.314217032547199238e-01 -4.378903353405069060e-02 3.605610530160991090e+00 1.450704244429527945e+00 9.568597733996955235e-01 -3.876921097904644739e+03 0.000000000000000000e+00
3.203656190452150443e-01 -9.058213967594634652e-02 3.563770064329127241e+00 1.390523307032417444e+00 9.401712728297368926e-01 -3.876921045124323882e+03 0.000000000000000000e+00
3.236116161388138401e-01 -1.310929412351770629e-01 3.595402893259734611e+00 1.340695374605086032e+00 9.546005851595583680e-01 -3.876920540495096247e+03 0.000000000000000000e+00
2.940420588804528723e-01 -2.303760378962290689e-01 3.534544411446446599e+00 1.309217877525013174e+00 9.617172567824145979e-01 -3.876919076037494051e+03 0.000000000000000000e+00
3.091926403856898875e-01 -2.108791552441806050e-01 3.552631806575898832e+00 1.350432814218689215e+00 9.448408538528352274e-01 -3.876918670053080859e+03 0.000000000000000000e+00
3.222724216142059950e-01 -9.303062364283483376e-02 3.592004270164492308e+00 1.424996478393157240e+00 9.811664663294381583e-01 -3.876918453172947011e+03 0.000000000000000000e+00
3.044079355470359904e-01 -2.445052036893066716e-01 3.497545662316414727e+00 1.313808777728650234e+00 1.013728560761832487e+00 -3.876918322222085862e+03 0.000000000000000000e+00
3.020102870272752815e-01 -3.229905565261723122e-01 3.506210894052488314e+00 1.298384888335548215e+00 1.022601699312051471e+00 -3.876917345105812274e+03 0.000000000000000000e+00
2.980377873964232260e-01 -2.632908600531809751e-01 3.560203881124864189e+00 1.257546941347857272e+00 9.902914259478623471e-01 -3.876916536816406733e+03 0.000000000000000000e+00
2.964628172566955988e-01 -2.154168842614912760e-01 3.547961003973212790e+00 1.391842809597026109e+00 9.831072029710622440e-01 -3.876915055822762952e+03 0.000000000000000000e+00
3.303902562022584810e-01 -1.368530593699548992e-01 3.550702890707134962e+00 1.392696932572668134e+00 9.636771278006615038e-01 -3.876913802039655366e+03 0.000000000000000000e+00
3.047450957399858718e-01 -1.924288780310614844e-01 3.549290773992246351e+00 1.296623374482213764e+00 9.537911630750791625e-01 -3.876913521861969912e+03 0.000000000000000000e+00
3.346651916697603313e-01 -3.335652704260855250e-02 3.589548727877333256e+00 1.451672955552253619e+00 9.485376473992929158e-01 -3.876911572363920641e+03 0.000000000000000000e+00
2.892945318187395420e-01 -3.084308926743545842e-01 3.521991286432631263e+00 1.309840338671919735e+00 1.025138016050589629e+00 -3.876911429030772524e+03 0.000000000000000000e+00
3.031482461897225811e-01 -2.460797503374418937e-01 3.539548602064250815e+00 1.395408934292343472e+00 9.995377813481602924e-01 -3.876911290340755841e+03 0.000000000000000000e+00
3.103149871092187317e-01 -1.235371319610146790e-01 3.560590355339301460e+00 1.372432178861515473e+00 9.437508900768724063e-01 -3.876910759631176461e+03 0.000000000000000000e+00
3.184344554063205379e-01 -1.481757363846776809e-01 3.577646449006287366e+00 1.437119936984346591e+00 9.493601848212215311e-01 -3.876910293879199344e+03 0.000000000000000000e+00
3.195328935671953308e-01 -1.771789068510648546e-01 3.549086317185373041e+00 1.431251924760110983e+00 9.805416624205184339e-01 -3.876909472722753435e+03 0.000000000000000000e+00
3.045244608622216798e-01 -2.874321304453561488e-01 3.568019455985289579e+00 1.353496612159085455e+00 9.857077626958523631e-01 -3.876909287651805698e+03 0.000000000000000000e+00
3.278090722160424408e-01 -1.560981326029450833e-01 3.574710057312644018e+00 1.383328099801647726e+00 9.849612611502929216e-01 -3.876908956236293307e+03 0.000000000000000000e+00
3.106457572895197083e-01 -1.812928105772220189e-01 3.573896060763827265e+00 1.351479705377928386e+00 9.415839503611205252e-01 -3.876908745020715742e+03 0.000000000000000000e+00
3.220829081286004092e-01 -1.433361067139434231e-01 3.571018434951575227e+00 1.320081276656017044e+00 9.785360151792201755e-01 -3.876908695365244057e+03 0.000000000000000000e+00
3.132162260832633272e-01 -1.900361048454295709e-01 3.566513207492910453e+00 1.433104034660598991e+00 9.697474455712099539e-01 -3.876908497034344691e+03 0.000000000000000000e+00
3.143037710570588672e-01 -3.022073316759538719e-01 3.543654693988378401e+00 1.307716947477203906e+00 9.783952354726623835e-01 -3.876907038195281075e+03 0.000000000000000000e+00
3.243145477224499973e-01 -4.482658122492262642e-02 3.600254870954385122e+00 1.448534574836722211e+00 9.466218004749554771e-01 -3.876906119409191433e+03 0.000000000000000000e+00
3.107778410794332924e-01 -9.341558084420760466e-02 3.579578124898773694e+00 1.424044666905550427e+00 9.764490027265668726e-01 -3.876905662077956549e+03 0.000000000000000000e+00
3.043727758732799882e-01 -1.259162851425495444e-01 3.571698248353418315e+00 1.388724811491099942e+00 9.551203419239422399e-01 -3.876905556971146325e+03 0.000000000000000000e+00
3.123911105942525634e-01 -1.069228836832264440e-01 3.572808142044491486e+00 1.328405673955901589e+00 9.587260650893626446e-01 -3.876905118168537683e+03 0.000000000000000000e+00
2.968276120106633220e-01 -2.345462350164401744e-01 3.492611597837369075e+00 1.296320521367347434e+00 9.902438856628054120e-01 -3.876905064044922256e+03 0.000000000000000000e+00
3.098272913107276150e-01 -2.138135224502674681e-01 3.529241159459465482e+00 1.318754016225291759e+00 9.537087132875740059e-01 -3.876903731928642628e+03 0.000000000000000000e+00
3.124782377856993865e-01 -2.888171059056540146e-01 3.551057742803788830e+00 1.348012520520778246e+00 9.676468795058322803e-01 -3.876903632215423386e+03 0.000000000000000000e+00
3.213022496038079878e-01 -1.931627596632950472e-01 3.580794748385220938e+00 1.388453438124146233e+00 9.464768743564753173e-01 -3.876902874985015842e+03 0.000000000000000000e+00
3.337849084399267530e-01 -9.012677311679326286e-02 3.571030158285318556e+00 1.435906806951040560e+00 9.556753074738175702e-01 -3.876902804441207081e+03 0.000000000000000000e+00
3.284424955804431945e-01 -1.101498422957462031e-01 3.583085283038656588e+00 1.377103381022187545e+00 9.797420893015105214e-01 -3.876902798890082067e+03 0.000000000000000000e+00
3.207141961694115473e-01 -2.007510083716962934e-01 3.555869236259315613e+00 1.415417374238800763e+00 9.606866276008760863e-01 -3.876902394706983159e+03 0.000000000000000000e+00
3.301027194296265455e-01 -1.344413041322731761e-01 3.570472703972537687e+00 1.390224860323471034e+00 9.812573943885678496e-01 -3.876902341129050001e+03 0.000000000000000000e+00
2.984274937012678097e-01 -2.405545059921813666e-01 3.532198416208798708e+00 1.256709815420898657e+00 9.709547290063860192e-01 -3.876902196878070754e+03 0.000000000000000000e+00
3.048382359690495758e-01 -1.596554787915226148e-01 3.562220471160573609e+00 1.366373221229175039e+00 1.004409289530869831e+00 -3.876902195278326417e+03 0.000000000000000000e+00
2.966898572888029273e-01 -3.351703094658571302e-01 3.530247607280686761e+00 1.325554160279943439e+00 9.792705652340897293e-01 -3.876901774627119721e+03 0.000000000000000000e+00
2.951587837814334536e-01 -2.018920330822139286e-01 3.544796630941098314e+00 1.349111835103180779e+00 9.622881266356279051e-01 -3.876901418255267799e+03 0.000000000000000000e+00
3.171002607699944242e-01 -9.327371630289882365e-02 3.548594264299177237e+00 1.346861066888180636e+00 9.760811907820484690e-01 -3.876901270147050127e+03 0.000000000000000000e+00
2.868584482099365562e-01 -2.563371081115541905e-01 3.500835547538637904e+00 1.276514530768709799e+00 9.938176780074440275e-01 -3.876901022937598100e+03 0.000000000000000000e+00
3.001640359933704372e-01 -2.361630718022986741e-01 3.514852388475232292e+00 1.369807460931595777e+00 1.011139789211966233e+00 -3.876900673519851352e+03 0.000000000000000000e+00
3.172615056953916879e-01 -1.520018816507013593e-01 3.586329158160510122e+00 1.428236536039494631e+00 9.488181714268132394e-01 -3.876900492505793864e+03 0.000000000000000000e+00
3.190114995751682780e-01 -1.871170904428424708e-01 3.568345530033048885e+00 1.351780011647694346e+00 9.999566433925471953e-01 -3.876900342766204631e+03 0.000000000000000000e+00
3.156152051960790517e-01 -1.800975984493023430e-01 3.517505581820755012e+00 1.383142786864030693e+00 9.752818575536270629e-01 -3.876899592584487891e+03 0.000000000000000000e+00
3.017146977574680089e-01 -2.375133942899663175e-01 3.560842020077175540e+00 1.271499944266662796e+00 1.000324308707798426e+00 -3.876899293739259519e+03 0.000000000000000000e+00
3.238146959624260690e-01 -2.181862510982105763e-01 3.567960736089861307e+00 1.385861216452563438e+00 9.797705942538463830e-01 -3.876898984702665075e+03 0.000000000000000000e+00
2.981304209863887555e-01 -3.110400634826130939e-01 3.501994450660133928e+00 1.290326831585530742e+00 1.028031483636734800e+00 -3.876898777646784765e+03 0.000000000000000000e+00
3.077473321173730958e-01 -1.452321434752018858e-01 3.566401481357937442e+00 1.314624195351161040e+00 9.915688864598198871e-01 -3.876898745213586153e+03 0.000000000000000000e+00
3.183729518397346303e-01 -2.646577071897124322e-01 3.557899005570534179e+00 1.358888421033008553e+00 9.857809766617469105e-01 -3.876898501037655478e+03 0.000000000000000000e+00
3.212187579836617290e-01 -2.381550148402634404e-01 3.569207742204430822e+00 1.336151638855044732e+00 9.845729265363566407e-01 -3.876898054998108819e+03 0.000000000000000000e+00
3.334615610569846567e-01 -6.965919563512951163e-02 3.603828100578888360e+00 1.446378787934921917e+00 9.482067878235141967e-01 -3.876896818331510076e+03 0.000000000000000000e+00
3.336121439368086028e-01 -6.489514085592258674e-02 3.604339777123457988e+00 1.435136292539312741e+00 9.426331180821565514e-01 -3.876896279466132000e+03 0.000000000000000000e+00
3.083533677275768214e-01 -3.004126541581789711e-01 3.526654106328853011e+00 1.342160032473922904e+00 1.009185349288086453e+00 -3.876896275315648381e+03 0.000000000000000000e+00
2.991593400225162069e-01 -2.327125886002975319e-01 3.574057506285901464e+00 1.293086139674210822e+00 9.916633772568653749e-01 -3.876896203505560152e+03 0.000000000000000000e+00
3.051110631181221944e-01 -2.572137368211395714e-01 3.550748728221602146e+00 1.383776804213667555e+00 1.001752862856940540e+00 -3.876894351990759787e+03 0.000000000000000000e+00
2.838465550633022527e-01 -3.668211853692300295e-01 3.497008591666041166e+00 1.236409203108674859e+00 1.026752964623642628e+00 -3.876894228052897233e+03 0.000000000000000000e+00
3.131999849256504320e-01 -1.908702891072053265e-01 3.554486039902112093e+00 1.299511856653878361e+00 9.519729213504318777e-01 -3.876893404212239602e+03 0.000000000000000000e+00
3.233868612914730378e-01 -1.387936825984150691e-01 3.607162371254899025e+00 1.376609592557970663e+00 9.526640002976626276e-01 -3.876893019752486907e+03 0.000000000000000000e+00
3.329308372252480219e-01 -1.344201925461698255e-01 3.584036955151571835e+00 1.413803665810371646e+00 9.520634095071693892e-01 -3.876892541777560837e+03 0.000000000000000000e+00
2.907972763583492881e-01 -2.936896014010977329e-01 3.522249441632626432e+00 1.250246728536527741e+00 1.022780463407786167e+00 -3.876892356636871682e+03 0.000000000000000000e+00
2.941006570884767690e-01 -3.396284523176472114e-01 3.519053360391463325e+00 1.306999181671305132e+00 9.783197008588421228e-01 -3.876892143227795259e+03 0.000000000000000000e+00
2.969643937859970939e-01 -3.526535794148641378e-01 3.541148161141064676e+00 1.295877907677424501e+00 9.866133026318595345e-01 -3.876892125676984506e+03 0.000000000000000000e+00
3.063136119011645730e-01 -1.365831083687137903e-01 3.553919299966721290e+00 1.304110784725746930e+00 9.767085581249411730e-01 -3.876891843047801558e+03 0.000000000000000000e+00
3.203906394934722957e-01 -2.502917029378231573e-01 3.567009279792848098e+00 1.324476209207499977e+00 9.699286669781739256e-01 -3.876891815590450278e+03 0.000000000000000000e+00
3.000348069762273084e-01 -2.513787105289706503e-01 3.502672007041625513e+00 1.353444102934676430e+00 9.808082148084347196e-01 -3.876890815874688997e+03 0.000000000000000000e+00
3.231917377920368595e-01 -1.660410549127603330e-01 3.558115501951274240e+00 1.328583410616820171e+00 9.509524482156000991e-01 -3.876890765745833960e+03 0.000000000000000000e+00
3.235088629842788888e-01 -1.312866301717867390e-01 3.539888431398994229e+00 1.419231395535888618e+00 9.763358153396971550e-01 -3.876890521989140325e+03 0.000000000000000000e+00
2.934562706327656922e-01 -3.664845165932473781e-01 3.500514670236687387e+00 1.236611069051193779e+00 9.952187515820368757e-01 -3.876890473266090794e+03 0.000000000000000000e+00
3.148256781004717952e-01 -2.761840927032367388e-01 3.523778443982378938e+00 1.318463957462245650e+00 1.003003337578216136e+00 -3.876890302284984045e+03 0.000000000000000000e+00
2.979886415194317184e-01 -2.275910226349561749e-01 3.505935958082167403e+00 1.291663720265617821e+00 9.743214892276877981e-01 -3.876889009574607826e+03 0.000000000000000000e+00
3.094758529660553981e-01 -1.928381752656629644e-01 3.513506822727600287e+00 1.324380646263811023e+00 1.006640698639990505e+00 -3.876888505934292880e+03 0.000000000000000000e+00
2.870361714841415668e-01 -2.320434412802780677e-01 3.518086641660020497e+00 1.317012697216802364e+00 9.884317080641786823e-01 -3.876886530886447417e+03 0.000000000000000000e+00
2.985292864010619107e-01 -3.115380776714152811e-01 3.521552942573303646e+00 1.321052512712852067e+00 1.023682267154083281e+00 -3.876884782461236682e+03 0.000000000000000000e+00
