# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
3.089400854043271027e-01 -2.452333712113418385e-01 3.562576316899442208e+00 1.326521232762086333e+00 9.621091932969726424e-01 -3.876332055723425128e+03 0.000000000000000000e+00
3.054830994983160908e-01 -2.076546486186032214e-01 3.563588588875526320e+00 1.327113955071746787e+00 9.579555716891460238e-01 -3.876330623479808764e+03 0.000000000000000000e+00
3.135272207249988896e-01 -1.077334598445762182e-01 3.568183344582354533e+00 1.366147470355072002e+00 9.583497211192953946e-01 -3.876329903710480721e+03 0.000000000000000000e+00
3.001148080903685011e-01 -2.536706821357977426e-01 3.544538019223298697e+00 1.341756315492626195e+00 1.006388423745165239e+00 -3.876328421548427286e+03 0.000000000000000000e+00
3.160257775871064823e-01 -1.445024810734992504e-01 3.585186480552325250e+00 1.345635358059650954e+00 9.672157329516699598e-01 -3.876327040027073053e+03 0.000000000000000000e+00
2.987693804691203270e-01 -1.804171339875755287e-01 3.541733926067354155e+00 1.362242310838201576e+00 9.843525086009454750e-01 -3.876326709235479484e+03 0.000000000000000000e+00
2.932900983421484198e-01 -2.791911656968374400e-01 3.537562113559231225e+00 1.263171088612935034e+00 9.936082315572123402e-01 -3.876324560396399647e+03 0.000000000000000000e+00
3.218439162203943771e-01 -9.251952310897973430e-02 3.577184479485473467e+00 1.397822526340520177e+00 9.511776917980887536e-01 -3.876323978328533485e+03 0.000000000000000000e+00
2.983704287168942870e-01 -2.620719456177313389e-01 3.521391623383475000e+00 1.259143629663821207e+00 9.978041247183996321e-01 -3.876321537334937148e+03 0.000000000000000000e+00
3.037159562677134717e-01 -2.065398842903566068e-01 3.558835673371774977e+00 1.290864212434446268e+00 9.828233884857141556e-01 -3.876321181771580996e+03 0.000000000000000000e+00
3.002066060789390645e-01 -2.728406921848647859e-01 3.527349998382564689e+00 1.277829471467487377e+00 9.737338569375643127e-01 -3.876320150690973151e+03 0.000000000000000000e+00
3.072830537832821896e-01 -1.679305407673939154e-01 3.551740890014376983e+00 1.314508509847476025e+00 9.645014286451119023e-01 -3.876319991664133340e+03 0.000000000000000000e+00
3.128420753381152553e-01 -2.219118071240072099e-01 3.550316902668623875e+00 1.385878654233750895e+00 9.682225899334880870e-01 -3.876319563677456244e+03 0.000000000000000000e+00
3.045160918305797049e-01 -2.550276532455168499e-01 3.536089117596207476e+00 1.373009637462905053e+00 9.868642690651889815e-01 -3.876318371159775779e+03 0.000000000000000000e+00
3.138455844949668005e-01 -1.643602205853064158e-01 3.557233710511473745e+00 1.404128759708898277e+00 9.868241590590550727e-01 -3.876318058127268159e+03 0.000000000000000000e+00
3.057148218899214953e-01 -1.547284456745982029e-01 3.565300680077164053e+00 1.389358269754154662e+00 9.795540769904976797e-01 -3.876315874357211669e+03 0.000000000000000000e+00
3.139923129573677918e-01 -2.353714272922139972e-01 3.527828953718843863e+00 1.320468305007047816e+00 9.747030250424634223e-01 -3.876313628933528889e+03 0.000000000000000000e+00
3.131687424612992765e-01 -1.704682681759964180e-01 3.587447910578398069e+00 1.371211399862563241e+00 9.729805440859318200e-01 -3.876312980471671835e+03 0.000000000000000000e+00
2.942740516343431700e-01 -2.419427219871945201e-01 3.547100033519210882e+00 1.308679556475886852e+00 9.757971036880149773e-01 -3.876312716625302983e+03 0.000000000000000000e+00
3.169068217094324069e-01 -2.149811679732537839e-01 3.530427711353519182e+00 1.347513399184580685e+00 9.837838470305498850e-01 -3.876312081558221962e+03 0.000000000000000000e+00
3.121592518647938186e-01 -1.955421421798249904e-01 3.551547239061466854e+00 1.317198345257522663e+00 9.582024700611015966e-01 -3.876311467902738514e+03 0.000000000000000000e+00
2.891116827141018142e-01 -3.134113856504065487e-01 3.510608226933036313e+00 1.290761018780915981e+00 1.011972672770478088e+00 -3.876311042022830406e+03 0.000000000000000000e+00
3.089143276666003191e-01 -2.497521739419189257e-01 3.557182991004905759e+00 1.348330201448840304e+00 9.967265563669284179e-01 -3.876309608991832647e+03 0.000000000000000000e+00
3.003411897456680357e-01 -2.069745925023159794e-01 3.524913495120707285e+00 1.316624465065140193e+00 1.004292761223205765e+00 -3.876308785152675227e+03 0.000000000000000000e+00
3.069459436873404612e-01 -2.303463931474565574e-01 3.540634920258572738e+00 1.384132859024999940e+00 9.765865800710226141e-01 -3.876308678237516688e+03 0.000000000000000000e+00
2.953134960215174076e-01 -2.799413553519364273e-01 3.517632453700357598e+00 1.337417648011149707e+00 9.889090315079130944e-01 -3.876308392956093940e+03 0.000000000000000000e+00
2.996594655383031935e-01 -1.875423027690550359e-01 3.526653176723410610e+00 1.351094691110878765e+00 9.828049229198093650e-01 -3.876308254432537069e+03 0.000000000000000000e+00
2.959050180810222641e-01 -2.160258020605002049e-01 3.521313968940303685e+00 1.327031491176197786e+00 1.000555972917542169e+00 -3.876307117487399410e+03 0.000000000000000000e+00
3.063902219181114939e-01 -1.891853741180975212e-01 3.543862338686696312e+00 1.362236578316293523e+00 9.592399897189336500e-01 -3.876306798223370151e+03 0.000000000000000000e+00
3.135470822839294125e-01 -2.072069499476255072e-01 3.552875838771919703e+00 1.387605860535709112e+00 9.629577777468006916e-01 -3.876306624720677064e+03 0.000000000000000000e+00
2.963949121410280330e-01 -2.316458774295174217e-01 3.520066089226824957e+00 1.328781115948745928e+00 1.006676076822077937e+00 -3.876306235804953303e+03 0.000000000000000000e+00
3.036655957140861339e-01 -1.886940572554918483e-01 3.535742141179164300e+00 1.364843150659777571e+00 9.993396433664080147e-01 -3.876305280282542753e+03 0.000000000000000000e+00
3.136061280999052348e-01 -2.168935049538155413e-01 3.534965636503371478e+00 1.381245552456304315e+00 9.781013520325265720e-01 -3.876304927007134665e+03 0.000000000000000000e+00
3.079094869717459160e-01 -2.161477455930424507e-01 3.561709187987861736e+00 1.334306265962587723e+00 9.564566409947744541e-01 -3.876304851844762197e+03 0.000000000000000000e+00
2.967213633351274416e-01 -2.915724633777393437e-01 3.530327849180841859e+00 1.296714138725587162e+00 1.014404644889128404e+00 -3.876304802995662158e+03 0.000000000000000000e+00
2.970781881048434325e-01 -3.253323370920192525e-01 3.530848133402769040e+00 1.279471346046459956e+00 9.862656126970601456e-01 -3.876303723058212654e+03 0.000000000000000000e+00
3.046046757218756063e-01 -2.710522436850754113e-01 3.558288314630650540e+00 1.343382631264129490e+00 9.763396602478119357e-01 -3.876303716690043530e+03 0.000000000000000000e+00
3.023181681297131274e-01 -2.682056085580907245e-01 3.555795296784540760e+00 1.343836601770406425e+00 9.943986287537907032e-01 -3.876303593282998918e+03 0.000000000000000000e+00
2.942582325658409381e-01 -2.585858043156202268e-01 3.515807356729391930e+00 1.301081748605316557e+00 9.799316699008167042e-01 -3.876303536526387234e+03 0.000000000000000000e+00
2.997994987834364800e-01 -3.064224823162858269e-01 3.539661250165899276e+00 1.326320289438837507e+00 9.977025772149128446e-01 -3.876302896276823049e+03 0.000000000000000000e+00
3.140830897196266180e-01 -1.316514969299123206e-01 3.550339802414677060e+00 1.341961861796461042e+00 9.798947552386620963e-01 -3.876301512763012397e+03 0.000000000000000000e+00
3.105446504182883261e-01 -2.446741559510025865e-01 3.554760356812760147e+00 1.368143230446293934e+00 9.688617904081399113e-01 -3.876301363206136557e+03 0.000000000000000000e+00
3.149130764725203702e-01 -1.406726022254395914e-01 3.545365485351313239e+00 1.396525582036603153e+00 9.644377941296321533e-01 -3.876300500979915796e+03 0.000000000000000000e+00
3.140202884364286517e-01 -1.025182329173924267e-01 3.576476310508941658e+00 1.375673188430405425e+00 9.683730921846485096e-01 -3.876298728805500104e+03 0.000000000000000000e+00
3.047839920871305286e-01 -2.679277509214455510e-01 3.527929140670886365e+00 1.293735438548924366e+00 9.707299549024951402e-01 -3.876298521988289849e+03 0.000000000000000000e+00
3.059429413249147300e-01 -2.517819352317622883e-01 3.524154772803163471e+00 1.273225591547123114e+00 9.931243224803406600e-01 -3.876297786311408345e+03 0.000000000000000000e+00
2.990002942229965099e-01 -2.059093974213184464e-01 3.520330001265014275e+00 1.303627372063844936e+00 9.941173443439538238e-01 -3.876296413130587098e+03 0.000000000000000000e+00
3.110603154715846363e-01 -1.921135611546836985e-01 3.564164322079874658e+00 1.338467862994989099e+00 9.534441839348687386e-01 -3.876295815935737664e+03 0.000000000000000000e+00
2.948158591970767017e-01 -2.597327429665584608e-01 3.502584105269559878e+00 1.305942742035754334e+00 9.989317324679383159e-01 -3.876294795353856898e+03 0.000000000000000000e+00
3.148612204901007350e-01 -1.982224743840107772e-01 3.570023742080220330e+00 1.339261416716028608e+00 9.890810907366246463e-01 -3.876294626652758780e+03 0.000000000000000000e+00
3.137308656795333994e-01 -1.424809596247252064e-01 3.587734293935006757e+00 1.387244220183475596e+00 9.687106147537407619e-01 -3.876294424327798424e+03 0.000000000000000000e+00
3.064662579942479259e-01 -2.505292608770347540e-01 3.534922073115580154e+00 1.372403383699847490e+00 9.907935806197470940e-01 -3.876294065438667531e+03 0.000000000000000000e+00
3.049064580607779296e-01 -3.092738962894229227e-01 3.522105890627444946e+00 1.292668004492331324e+00 1.001257362866540213e+00 -3.876291393091584723e+03 0.000000000000000000e+00
3.221801459439218029e-01 -1.382865324207358526e-01 3.548696139862477228e+00 1.372362635512887730e+00 9.698808306615441799e-01 -3.876291353033601808e+03 0.000000000000000000e+00
3.097283882089866269e-01 -1.957834067379926324e-01 3.578810493642206048e+00 1.379076896437254396e+00 9.735551874652599302e-01 -3.876290549369430664e+03 0.000000000000000000e+00
3.164540769379063367e-01 -1.459842870794040015e-01 3.549297858370796366e+00 1.334287348440396981e+00 9.663322275484617085e-01 -3.876286990946065544e+03 0.000000000000000000e+00
3.122300162153924807e-01 -2.390628687477739656e-01 3.538612281760753042e+00 1.374665606210731639e+00 9.811737876017100346e-01 -3.876283994409192928e+03 0.000000000000000000e+00
3.109880301664320057e-01 -1.154852308818792445e-01 3.566366832978713486e+00 1.396904284592744183e+00 9.729099017522685466e-01 -3.876283391184671927e+03 0.000000000000000000e+00
2.997654392000387302e-01 -2.978312163399413071e-01 3.528124499903940059e+00 1.318760844341773319e+00 1.009977494529642694e+00 -3.876283280906495747e+03 0.000000000000000000e+00
3.097581895324568180e-01 -1.796706595285577912e-01 3.562405570666568266e+00 1.325002002206149498e+00 9.570169664441555701e-01 -3.876281346194430625e+03 0.000000000000000000e+00
2.932124569381635570e-01 -2.351850602680518876e-01 3.547600515742342253e+00 1.312369185107915115e+00 9.895786500887557846e-01 -3.876280944937363074e+03 0.000000000000000000e+00
3.109309214074644223e-01 -2.063585973716080824e-01 3.549253236435816916e+00 1.395150632479781994e+00 9.855165650081562090e-01 -3.876280831449545076e+03 0.000000000000000000e+00
2.990856516548406341e-01 -2.214450417023900997e-01 3.540052763900649602e+00 1.356169839948889511e+00 1.000790475533528179e+00 -3.876279580832776446e+03 0.000000000000000000e+00
3.262601928899462878e-01 -1.261457763076738736e-01 3.577402698515280033e+00 1.400997428882536422e+00 9.594329358228411708e-01 -3.876278789874336326e+03 0.000000000000000000e+00
3.143516977145951463e-01 -1.129112639614908015e-01 3.549513203046790188e+00 1.378037923874997350e+00 9.701586755824023189e-01 -3.876278566263207267e+03 0.000000000000000000e+00
3.109665823709118482e-01 -2.333716045160170727e-01 3.520890874440126161e+00 1.303417950852106433e+00 9.863810482447511463e-01 -3.876278492117129645e+03 0.000000000000000000e+00
3.048769965004510807e-01 -2.585244189565083506e-01 3.531821089736324470e+00 1.367170185294741769e+00 9.857288504588493927e-01 -3.876277545082461529e+03 0.000000000000000000e+00
3.120546270228285457e-01 -1.298315568826278188e-01 3.580009205008821027e+00 1.387371645251215035e+00 9.584726934048076741e-01 -3.876277152746512911e+03 0.000000000000000000e+00
2.991051197213426827e-01 -2.711961297519734915e-01 3.509140999765198998e+00 1.325835784972892339e+00 1.007256359312371119e+00 -3.876276890278829796e+03 0.000000000000000000e+00
2.985303830904098565e-01 -2.982432575529696539e-01 3.505518298450394088e+00 1.317025975810554028e+00 1.002796812280220218e+00 -3.876275592350340048e+03 0.000000000000000000e+00
3.001261344338077564e-01 -2.652869645934207710e-01 3.546820739759958929e+00 1.349186553830671764e+00 9.757850567518376872e-01 -3.876274665112990988e+03 0.000000000000000000e+00
3.002004513932634011e-01 -2.787246854528104278e-01 3.529496561797448084e+00 1.350042054075796916e+00 9.988744798801921787e-01 -3.876274566137283273e+03 0.000000000000000000e+00
3.038989303794693564e-01 -2.673230372325281490e-01 3.506490203636974723e+00 1.291232067056031996e+00 9.940467660924573456e-01 -3.876274356633774460e+03 0.000000000000000000e+00
3.110354261672158560e-01 -1.630231942441374149e-01 3.531823025144593675e+00 1.350086988480807326e+00 9.690047862289432601e-01 -3.876273266796627468e+03 0.000000000000000000e+00
2.976528430933747527e-01 -2.890857235467754194e-01 3.517757059615812310e+00 1.333813091558481156e+00 1.004908843118245354e+00 -3.876272839218609079e+03 0.000000000000000000e+00
2.923043226793318183e-01 -3.004296339044340569e-01 3.537921521652129364e+00 1.272727082166689616e+00 9.977243749496154113e-01 -3.876272690822316690e+03 0.000000000000000000e+00
2.921494438799344673e-01 -2.554811214573342593e-01 3.521152390960798684e+00 1.301236810332676130e+00 1.008133016337226850e+00 -3.876272217999704480e+03 0.000000000000000000e+00
3.187004172227348442e-01 -2.108705460458918657e-01 3.567217219383540527e+00 1.375339269093617034e+00 9.733214139877547355e-01 -3.876271984233314470e+03 0.000000000000000000e+00
2.975982906569303865e-01 -2.770557698086738574e-01 3.510460610639360546e+00 1.334242939237541892e+00 1.000804657114824581e+00 -3.876271627330952469e+03 0.000000000000000000e+00
2.982484719873400025e-01 -2.102443807441564949e-01 3.553643494448080808e+00 1.352401612938614273e+00 9.920146812800541003e-01 -3.876270780369309250e+03 0.000000000000000000e+00
2.936903400449159540e-01 -3.040282347945391650e-01 3.511262353388532542e+00 1.314503039400126472e+00 9.922713049412840158e-01 -3.876269235778519032e+03 0.000000000000000000e+00
3.176364246940253100e-01 -2.014886781266322369e-01 3.543481365817088502e+00 1.351650501548338656e+00 9.628787147585499140e-01 -3.876267759102450327e+03 0.000000000000000000e+00
3.079718134666197815e-01 -1.752761082190349429e-01 3.543784880749012878e+00 1.317592572927366978e+00 9.643858654023662602e-01 -3.876266804950361347e+03 0.000000000000000000e+00
3.008945316273791137e-01 -2.244632840163568732e-01 3.566136637064324155e+00 1.315895656846695072e+00 9.881207393463264932e-01 -3.876265359160773187e+03 0.000000000000000000e+00
3.103746259982810840e-01 -1.947103919373622538e-01 3.527530242431107244e+00 1.327605986625048695e+00 9.692766008122200017e-01 -3.876265249665678311e+03 0.000000000000000000e+00
3.208335267569612514e-01 -8.729793434983101896e-02 3.571261123579156926e+00 1.396541004537050767e+00 9.612408675120325263e-01 -3.876263563928664098e+03 0.000000000000000000e+00
3.151083457782170028e-01 -2.356666691896580068e-01 3.533534043834075877e+00 1.352058738673662441e+00 9.868369535254236657e-01 -3.876262484348207181e+03 0.000000000000000000e+00
3.104090687955666228e-01 -1.422359689263791860e-01 3.545742162937244313e+00 1.366209138260599643e+00 9.617514098763383368e-01 -3.876262310647141476e+03 0.000000000000000000e+00
3.002392409218985758e-01 -1.838753354314021371e-01 3.560960007819807149e+00 1.326935449022945912e+00 9.822927818670079692e-01 -3.876260220586926152e+03 0.000000000000000000e+00
3.037783110049876445e-01 -2.908729628570118075e-01 3.548328133541303497e+00 1.324416501958418424e+00 9.779798588971468920e-01 -3.876258832621181682e+03 0.000000000000000000e+00
3.048968969857682176e-01 -2.904037765466266352e-01 3.536344051181826931e+00 1.302189362065620415e+00 9.740939833957111826e-01 -3.876258280452185318e+03 0.000000000000000000e+00
3.197236506005270429e-01 -1.764133853601919100e-01 3.551639093617360299e+00 1.365891064881302741e+00 9.870856736269546516e-01 -3.876257741858609734e+03 0.000000000000000000e+00
3.199574285937931140e-01 -1.288896352989776506e-01 3.552658844624795531e+00 1.390878122071277145e+00 9.604013100373796075e-01 -3.876257078957874000e+03 0.000000000000000000e+00
